start,end,mid,phase_rms_rad,n_samples
2010-03-25 12:17:20,2010-03-25 12:37:20,2010-03-25 12:27:20,2.524744778590387,120
2010-03-25 12:27:20,2010-03-25 12:47:20,2010-03-25 12:37:20,3.763662047578016,120
2010-03-25 12:37:20,2010-03-25 12:57:20,2010-03-25 12:47:20,1.588016033243101,120
2010-03-25 12:47:20,2010-03-25 13:07:20,2010-03-25 12:57:20,1.485815432346056,120
2010-03-25 12:57:20,2010-03-25 13:17:20,2010-03-25 13:07:20,1.9323465585140032,120
2010-03-25 13:07:20,2010-03-25 13:27:20,2010-03-25 13:17:20,1.3948013601299631,120
2010-03-25 13:17:20,2010-03-25 13:37:20,2010-03-25 13:27:20,1.9152659990745833,120
2010-03-25 13:27:20,2010-03-25 13:47:20,2010-03-25 13:37:20,1.375757682929548,120
2010-03-25 13:37:20,2010-03-25 13:57:20,2010-03-25 13:47:20,1.4336734522043078,120
2010-03-25 13:47:20,2010-03-25 14:07:20,2010-03-25 13:57:20,0.700633606702387,120
2010-03-25 13:57:20,2010-03-25 14:17:20,2010-03-25 14:07:20,0.8835955550707536,120
2010-03-25 14:07:20,2010-03-25 14:27:20,2010-03-25 14:17:20,1.338055783051631,120
2010-03-25 14:17:20,2010-03-25 14:37:20,2010-03-25 14:27:20,0.6258094592280588,120
2010-03-25 14:27:20,2010-03-25 14:47:20,2010-03-25 14:37:20,2.3783116257272394,120
2010-03-25 14:37:20,2010-03-25 14:57:20,2010-03-25 14:47:20,1.7179618344749215,120
2010-03-25 14:47:20,2010-03-25 15:07:20,2010-03-25 14:57:20,2.2327963281216494,120
2010-03-25 14:57:20,2010-03-25 15:17:20,2010-03-25 15:07:20,1.146518884115816,120
2010-03-25 15:07:20,2010-03-25 15:27:20,2010-03-25 15:17:20,1.3301810072833409,120
2010-03-25 15:17:20,2010-03-25 15:37:20,2010-03-25 15:27:20,0.9764886994800965,120
2010-03-25 15:27:20,2010-03-25 15:47:20,2010-03-25 15:37:20,2.2795635244004973,120
2010-03-25 15:37:20,2010-03-25 15:57:20,2010-03-25 15:47:20,2.348443490340648,120
2010-03-25 15:47:20,2010-03-25 16:07:20,2010-03-25 15:57:20,1.160960595683743,120
2010-03-25 15:57:20,2010-03-25 16:17:20,2010-03-25 16:07:20,2.097848942354382,120
2010-03-25 16:07:20,2010-03-25 16:27:20,2010-03-25 16:17:20,1.3564588387150234,120
2010-03-25 16:17:20,2010-03-25 16:37:20,2010-03-25 16:27:20,1.7709327169701559,120
2010-03-25 16:27:20,2010-03-25 16:47:20,2010-03-25 16:37:20,1.4172949866364721,120
2010-03-25 16:37:20,2010-03-25 16:57:20,2010-03-25 16:47:20,1.0760196123960248,120
2010-03-25 16:47:20,2010-03-25 17:07:20,2010-03-25 16:57:20,0.9332666867202066,120
2010-03-25 16:57:20,2010-03-25 17:17:20,2010-03-25 17:07:20,1.6148505961009636,120
2010-03-25 17:07:20,2010-03-25 17:27:20,2010-03-25 17:17:20,1.0940434730416917,120
2010-03-25 17:17:20,2010-03-25 17:37:20,2010-03-25 17:27:20,0.8726244982434521,120
2010-03-25 17:27:20,2010-03-25 17:47:20,2010-03-25 17:37:20,1.3304378822666887,86
2010-03-26 08:27:20,2010-03-26 08:47:20,2010-03-26 08:37:20,1.2573822987549474,70
2010-03-26 08:37:20,2010-03-26 08:57:20,2010-03-26 08:47:20,1.7160147630955453,120
2010-03-26 08:47:20,2010-03-26 09:07:20,2010-03-26 08:57:20,0.9159136889684059,120
2010-03-26 08:57:20,2010-03-26 09:17:20,2010-03-26 09:07:20,1.3260068486082857,120
2010-03-26 09:07:20,2010-03-26 09:27:20,2010-03-26 09:17:20,1.5967308440461192,120
2010-03-26 09:17:20,2010-03-26 09:37:20,2010-03-26 09:27:20,1.849921234448081,120
2010-03-26 09:27:20,2010-03-26 09:47:20,2010-03-26 09:37:20,2.0312853714873156,120
2010-03-26 09:37:20,2010-03-26 09:57:20,2010-03-26 09:47:20,1.9446790593395173,120
2010-03-26 09:47:20,2010-03-26 10:07:20,2010-03-26 09:57:20,3.1427577793196164,120
2010-03-26 09:57:20,2010-03-26 10:17:20,2010-03-26 10:07:20,1.766047052780932,120
2010-03-26 10:07:20,2010-03-26 10:27:20,2010-03-26 10:17:20,2.2117848335865222,120
2010-03-26 10:17:20,2010-03-26 10:37:20,2010-03-26 10:27:20,0.9448991524397677,120
2010-03-26 10:27:20,2010-03-26 10:47:20,2010-03-26 10:37:20,1.7388250182176732,120
2010-03-26 10:37:20,2010-03-26 10:57:20,2010-03-26 10:47:20,2.03546654038366,120
2010-03-26 10:47:20,2010-03-26 11:07:20,2010-03-26 10:57:20,2.1560192195758505,120
2010-03-26 10:57:20,2010-03-26 11:17:20,2010-03-26 11:07:20,1.8821715512043462,120
2010-03-26 11:07:20,2010-03-26 11:27:20,2010-03-26 11:17:20,1.447715952979869,120
2010-03-26 11:17:20,2010-03-26 11:37:20,2010-03-26 11:27:20,1.4275287442052733,120
2010-03-26 11:27:20,2010-03-26 11:47:20,2010-03-26 11:37:20,1.208797934878124,120
2010-03-26 11:37:20,2010-03-26 11:57:20,2010-03-26 11:47:20,3.0375585983338693,120
2010-03-26 11:47:20,2010-03-26 12:07:20,2010-03-26 11:57:20,2.6791496717934042,120
2010-03-26 11:57:20,2010-03-26 12:17:20,2010-03-26 12:07:20,2.405795877090702,120
2010-03-26 12:07:20,2010-03-26 12:27:20,2010-03-26 12:17:20,1.8846739631093732,120
2010-03-26 12:17:20,2010-03-26 12:37:20,2010-03-26 12:27:20,1.6028076571998715,120
2010-03-26 12:27:20,2010-03-26 12:47:20,2010-03-26 12:37:20,1.6873088558692564,120
2010-03-26 12:37:20,2010-03-26 12:57:20,2010-03-26 12:47:20,2.6287962603727846,120
2010-03-26 12:47:20,2010-03-26 13:07:20,2010-03-26 12:57:20,1.7000011335709644,120
2010-03-26 12:57:20,2010-03-26 13:17:20,2010-03-26 13:07:20,1.6093596721225645,120
2010-03-26 13:07:20,2010-03-26 13:27:20,2010-03-26 13:17:20,1.6426498787173527,120
2010-03-26 13:17:20,2010-03-26 13:37:20,2010-03-26 13:27:20,1.0378979352315039,120
2010-03-26 13:27:20,2010-03-26 13:47:20,2010-03-26 13:37:20,1.3177966064986022,120
2010-03-26 13:37:20,2010-03-26 13:57:20,2010-03-26 13:47:20,0.9563208734232039,120
2010-03-26 13:47:20,2010-03-26 14:07:20,2010-03-26 13:57:20,0.8354415101953162,120
2010-03-26 13:57:20,2010-03-26 14:17:20,2010-03-26 14:07:20,2.139570199386043,120
2010-03-26 14:07:20,2010-03-26 14:27:20,2010-03-26 14:17:20,1.7396187237930592,120
2010-03-26 14:17:20,2010-03-26 14:37:20,2010-03-26 14:27:20,2.5845742470325153,120
2010-03-26 14:27:20,2010-03-26 14:47:20,2010-03-26 14:37:20,5.950057098542673,120
2010-03-26 14:37:20,2010-03-26 14:57:20,2010-03-26 14:47:20,3.6971205029144607,120
2010-03-26 14:47:20,2010-03-26 15:07:20,2010-03-26 14:57:20,3.9515127822867964,120
2010-03-26 14:57:20,2010-03-26 15:17:20,2010-03-26 15:07:20,2.6737446927971695,120
2010-03-26 15:07:20,2010-03-26 15:27:20,2010-03-26 15:17:20,1.9546372064276676,120
2010-03-26 15:17:20,2010-03-26 15:37:20,2010-03-26 15:27:20,0.9776685154545866,120
2010-03-26 15:27:20,2010-03-26 15:47:20,2010-03-26 15:37:20,1.5641178783731728,120
2010-03-26 15:37:20,2010-03-26 15:57:20,2010-03-26 15:47:20,2.3372580958213813,120
2010-03-26 15:47:20,2010-03-26 16:07:20,2010-03-26 15:57:20,1.625402790112483,120
2010-03-26 15:57:20,2010-03-26 16:17:20,2010-03-26 16:07:20,1.6077225327020408,120
2010-03-26 16:07:20,2010-03-26 16:27:20,2010-03-26 16:17:20,2.4129203461262048,120
2010-03-26 16:17:20,2010-03-26 16:37:20,2010-03-26 16:27:20,2.2376966086643986,120
2010-03-26 16:27:20,2010-03-26 16:47:20,2010-03-26 16:37:20,3.0260217417449575,120
2010-03-26 16:37:20,2010-03-26 16:57:20,2010-03-26 16:47:20,1.335105207829643,120
2010-03-26 16:47:20,2010-03-26 17:07:20,2010-03-26 16:57:20,2.301164481850876,120
2010-03-26 16:57:20,2010-03-26 17:17:20,2010-03-26 17:07:20,2.3915782009450415,120
2010-03-26 17:07:20,2010-03-26 17:27:20,2010-03-26 17:17:20,2.877114065153468,120
2010-03-26 17:17:20,2010-03-26 17:37:20,2010-03-26 17:27:20,1.8152678333883234,120
2010-03-26 17:27:20,2010-03-26 17:47:20,2010-03-26 17:37:20,1.6378131130022549,79
2010-03-27 08:27:20,2010-03-27 08:47:20,2010-03-27 08:37:20,0.40949881528315435,76
2010-03-27 08:37:20,2010-03-27 08:57:20,2010-03-27 08:47:20,0.6561265472029014,120
2010-03-27 08:47:20,2010-03-27 09:07:20,2010-03-27 08:57:20,1.0939895803463449,120
2010-03-27 08:57:20,2010-03-27 09:17:20,2010-03-27 09:07:20,0.3141820055427604,120
2010-03-27 09:07:20,2010-03-27 09:27:20,2010-03-27 09:17:20,0.8145128852830833,120
2010-03-27 09:17:20,2010-03-27 09:37:20,2010-03-27 09:27:20,0.7656970345529484,120
2010-03-27 09:27:20,2010-03-27 09:47:20,2010-03-27 09:37:20,0.8666647462317564,120
2010-03-27 09:37:20,2010-03-27 09:57:20,2010-03-27 09:47:20,0.8243380809994338,120
2010-03-27 09:47:20,2010-03-27 10:07:20,2010-03-27 09:57:20,0.9086778140109032,120
2010-03-27 09:57:20,2010-03-27 10:17:20,2010-03-27 10:07:20,1.0026033936710752,120
2010-03-27 10:07:20,2010-03-27 10:27:20,2010-03-27 10:17:20,0.5729149838543585,120
2010-03-27 10:17:20,2010-03-27 10:37:20,2010-03-27 10:27:20,0.7733591424377537,120
2010-03-27 10:27:20,2010-03-27 10:47:20,2010-03-27 10:37:20,0.777041479733052,120
2010-03-27 10:37:20,2010-03-27 10:57:20,2010-03-27 10:47:20,0.6412587755101976,120
2010-03-27 10:47:20,2010-03-27 11:07:20,2010-03-27 10:57:20,0.78576784453171,120
2010-03-27 10:57:20,2010-03-27 11:17:20,2010-03-27 11:07:20,0.5435877274564067,120
2010-03-27 11:07:20,2010-03-27 11:27:20,2010-03-27 11:17:20,0.8485951332549404,120
2010-03-27 11:17:20,2010-03-27 11:37:20,2010-03-27 11:27:20,0.9036078879771857,120
2010-03-27 11:27:20,2010-03-27 11:47:20,2010-03-27 11:37:20,0.5062564598755814,120
2010-03-27 11:37:20,2010-03-27 11:57:20,2010-03-27 11:47:20,0.6535356438269608,120
2010-03-27 11:47:20,2010-03-27 12:07:20,2010-03-27 11:57:20,0.7286550279995463,120
2010-03-27 11:57:20,2010-03-27 12:17:20,2010-03-27 12:07:20,0.35197585217173577,120
2010-03-27 12:07:20,2010-03-27 12:27:20,2010-03-27 12:17:20,0.8057206600508584,120
2010-03-27 12:17:20,2010-03-27 12:37:20,2010-03-27 12:27:20,0.7576832473260884,120
2010-03-27 12:27:20,2010-03-27 12:47:20,2010-03-27 12:37:20,0.9521657790144671,120
2010-03-27 12:37:20,2010-03-27 12:57:20,2010-03-27 12:47:20,0.7597115531096509,120
2010-03-27 12:47:20,2010-03-27 13:07:20,2010-03-27 12:57:20,0.6005799628120702,120
2010-03-27 12:57:20,2010-03-27 13:17:20,2010-03-27 13:07:20,0.4679253481811876,120
2010-03-27 13:07:20,2010-03-27 13:27:20,2010-03-27 13:17:20,0.35405470036059744,120
2010-03-27 13:17:20,2010-03-27 13:37:20,2010-03-27 13:27:20,0.8097008151143777,120
2010-03-27 13:27:20,2010-03-27 13:47:20,2010-03-27 13:37:20,0.9492089355446165,120
2010-03-27 13:37:20,2010-03-27 13:57:20,2010-03-27 13:47:20,1.5460836718274429,120
2010-03-27 13:47:20,2010-03-27 14:07:20,2010-03-27 13:57:20,0.5765463737674807,120
2010-03-27 13:57:20,2010-03-27 14:17:20,2010-03-27 14:07:20,1.706074091178558,120
2010-03-27 14:07:20,2010-03-27 14:27:20,2010-03-27 14:17:20,1.1490682604241576,120
2010-03-27 14:17:20,2010-03-27 14:37:20,2010-03-27 14:27:20,1.0304612029091853,120
2010-03-27 14:27:20,2010-03-27 14:47:20,2010-03-27 14:37:20,0.5564616902974859,120
2010-03-27 14:37:20,2010-03-27 14:57:20,2010-03-27 14:47:20,0.7238517565117845,120
2010-03-27 14:47:20,2010-03-27 15:07:20,2010-03-27 14:57:20,0.7599779580303873,120
2010-03-27 14:57:20,2010-03-27 15:17:20,2010-03-27 15:07:20,0.8506188745871297,120
2010-03-27 15:07:20,2010-03-27 15:27:20,2010-03-27 15:17:20,0.9977638383544132,120
2010-03-27 15:17:20,2010-03-27 15:37:20,2010-03-27 15:27:20,0.3106116900804066,120
2010-03-27 15:27:20,2010-03-27 15:47:20,2010-03-27 15:37:20,0.751469461190938,120
2010-03-27 15:37:20,2010-03-27 15:57:20,2010-03-27 15:47:20,1.0881841896246163,120
2010-03-27 15:47:20,2010-03-27 16:07:20,2010-03-27 15:57:20,0.8303837048357979,120
2010-03-27 15:57:20,2010-03-27 16:17:20,2010-03-27 16:07:20,1.5636446117845295,120
2010-03-27 16:07:20,2010-03-27 16:27:20,2010-03-27 16:17:20,0.7730203997703109,120
2010-03-27 16:17:20,2010-03-27 16:37:20,2010-03-27 16:27:20,0.8577183908838084,120
2010-03-27 16:27:20,2010-03-27 16:47:20,2010-03-27 16:37:20,1.100787102851161,120
2010-03-27 16:37:20,2010-03-27 16:57:20,2010-03-27 16:47:20,0.42116722902468084,120
2010-03-27 16:47:20,2010-03-27 17:07:20,2010-03-27 16:57:20,0.7017884693795317,120
2010-03-27 16:57:20,2010-03-27 17:17:20,2010-03-27 17:07:20,0.67788487184902,120
2010-03-27 17:07:20,2010-03-27 17:27:20,2010-03-27 17:17:20,0.4830418980666621,120
2010-03-27 17:17:20,2010-03-27 17:37:20,2010-03-27 17:27:20,0.8860066299696012,120
2010-03-27 17:27:20,2010-03-27 17:47:20,2010-03-27 17:37:20,0.6519926435130557,74
2010-03-28 08:27:20,2010-03-28 08:47:20,2010-03-28 08:37:20,0.6829138853510032,82
2010-03-28 08:37:20,2010-03-28 08:57:20,2010-03-28 08:47:20,0.4126642715910859,120
2010-03-28 08:47:20,2010-03-28 09:07:20,2010-03-28 08:57:20,0.6439913083781204,120
2010-03-28 08:57:20,2010-03-28 09:17:20,2010-03-28 09:07:20,0.5175392926966795,120
2010-03-28 09:07:20,2010-03-28 09:27:20,2010-03-28 09:17:20,1.0066289101518107,120
2010-03-28 09:17:20,2010-03-28 09:37:20,2010-03-28 09:27:20,0.9958757695237777,120
2010-03-28 09:27:20,2010-03-28 09:47:20,2010-03-28 09:37:20,0.8400126812973226,120
2010-03-28 09:37:20,2010-03-28 09:57:20,2010-03-28 09:47:20,1.2215631896166699,120
