start,end,mid,phase_rms_rad,n_samples,day,elongation_deg,phase_expected,phase_ratio,phase_smooth,clean_signal,event_flag
2013-01-01 08:07:50,2013-01-01 08:27:50,2013-01-01 08:17:50,0.9161135248809964,120,2013-01-01,20.9794,0.5316325985256468,1.7232079586948084,1.2774896948999876,1.3489016510851113,False
2013-01-01 08:17:50,2013-01-01 08:37:50,2013-01-01 08:27:50,1.32793367212946,120,2013-01-01,20.9794,0.5316325985256468,2.4978409446902985,1.2565055026570062,1.9879267853649385,False
2013-01-01 08:27:50,2013-01-01 08:47:50,2013-01-01 08:37:50,0.6679992854393182,120,2013-01-01,20.9794,0.5316325985256468,1.2565055026570062,1.2436642549906822,1.010325333075059,False
2013-01-01 08:37:50,2013-01-01 08:57:50,2013-01-01 08:47:50,0.9762821040572026,120,2013-01-01,20.9794,0.5316325985256468,1.836384952248381,1.230823007324358,1.491997583178456,False
2013-01-01 08:47:50,2013-01-01 09:07:50,2013-01-01 08:57:50,0.6903110467395142,120,2013-01-01,20.9794,0.5316325985256468,1.298473887142969,1.230330792703493,1.0553859944362933,False
2013-01-01 08:57:50,2013-01-01 09:17:50,2013-01-01 09:07:50,0.4244733706440328,120,2013-01-01,20.9794,0.5316325985256468,0.7984336773576451,1.2298385780826278,0.6492182726959487,False
2013-01-01 09:07:50,2013-01-01 09:27:50,2013-01-01 09:17:50,0.9788309039000296,120,2013-01-01,20.9794,0.5316325985256468,1.8411792403524128,1.230330792703493,1.4964912292462902,False
2013-01-01 09:17:50,2013-01-01 09:37:50,2013-01-01 09:27:50,0.6342022116764652,120,2013-01-01,20.9794,0.5316325985256468,1.1929332652573792,1.230823007324358,0.9692159296328512,False
2013-01-01 09:27:50,2013-01-01 09:47:50,2013-01-01 09:37:50,0.6289641926117091,120,2013-01-01,20.9794,0.5316325985256468,1.1830805604396488,1.230330792703493,0.9615955054168661,False
2013-01-01 09:37:50,2013-01-01 09:57:50,2013-01-01 09:47:50,0.7600776694689283,120,2013-01-01,20.9794,0.5316325985256468,1.4297047840497707,1.230823007324358,1.1615843834100523,False
2013-01-01 09:47:50,2013-01-01 10:07:50,2013-01-01 09:57:50,1.5184051551681108,120,2013-01-01,20.9794,0.5316325985256468,2.8561174754502203,1.241658556002762,2.3002438646618297,False
2013-01-01 09:57:50,2013-01-01 10:17:50,2013-01-01 10:07:50,0.3954462873421329,120,2013-01-01,20.9794,0.5316325985256468,0.7438337837800139,1.230823007324358,0.6043385436846906,False
2013-01-01 10:07:50,2013-01-01 10:27:50,2013-01-01 10:17:50,0.5165065945530026,120,2013-01-01,20.9794,0.5316325985256468,0.9715480126414512,1.241658556002762,0.7824598863709599,False
2013-01-01 10:17:50,2013-01-01 10:37:50,2013-01-01 10:27:50,0.45372843996688,120,2013-01-01,20.9794,0.5316325985256468,0.8534624122470763,1.252494104681166,0.6814103228568354,False
2013-01-01 10:27:50,2013-01-01 10:47:50,2013-01-01 10:37:50,0.8199259109490177,120,2013-01-01,20.9794,0.5316325985256468,1.5422792229499884,1.241658556002762,1.2421121857485575,False
2013-01-01 10:37:50,2013-01-01 10:57:50,2013-01-01 10:47:50,1.0362719680125827,120,2013-01-01,20.9794,0.5316325985256468,1.9492257827801192,1.230823007324358,1.5836767522062096,False
2013-01-01 10:47:50,2013-01-01 11:07:50,2013-01-01 10:57:50,0.6543456337089997,120,2013-01-01,20.9794,0.5316325985256468,1.230823007324358,1.241658556002762,0.9912733266113942,False
2013-01-01 10:57:50,2013-01-01 11:17:50,2013-01-01 11:07:50,0.4685733231593926,120,2013-01-01,20.9794,0.5316325985256468,0.8813856119035332,1.230823007324358,0.7160945210307254,False
2013-01-01 11:07:50,2013-01-01 11:27:50,2013-01-01 11:17:50,0.4893312989488937,120,2013-01-01,20.9794,0.5316325985256468,0.9204313285263819,1.230330792703493,0.7481169568257761,False
2013-01-01 11:17:50,2013-01-01 11:37:50,2013-01-01 11:27:50,0.4118750637998075,120,2013-01-01,20.9794,0.5316325985256468,0.7747362839337587,1.230330792703493,0.6296975484384779,False
2013-01-01 11:27:50,2013-01-01 11:47:50,2013-01-01 11:37:50,0.4895688118324688,120,2013-01-01,20.9794,0.5316325985256468,0.9208780898503371,1.230330792703493,0.7484800797571086,False
2013-01-01 11:37:50,2013-01-01 11:57:50,2013-01-01 11:47:50,0.6538222790331539,120,2013-01-01,20.9794,0.5316325985256468,1.2298385780826278,1.230330792703493,0.9995999331043454,False
2013-01-01 11:47:50,2013-01-01 12:07:50,2013-01-01 11:57:50,0.3136589439776992,120,2013-01-01,20.9794,0.5316325985256468,0.5899919321116796,1.230330792703493,0.4795392715606577,False
2013-01-01 11:57:50,2013-01-01 12:17:50,2013-01-01 12:07:50,1.179646721404365,120,2013-01-01,20.9794,0.5316325985256468,2.218913446383512,1.2229530877436439,1.8143896676179307,False
2013-01-01 12:07:50,2013-01-01 12:27:50,2013-01-01 12:17:50,0.903822281095638,120,2013-01-01,20.9794,0.5316325985256468,1.7000881503545275,1.230330792703493,1.3818138669997875,False
2013-01-01 12:17:50,2013-01-01 12:37:50,2013-01-01 12:27:50,0.5823394109106707,120,2013-01-01,20.9794,0.5316325985256468,1.0953794265544416,1.230330792703493,0.8903129410810623,False
2013-01-01 12:27:50,2013-01-01 12:47:50,2013-01-01 12:37:50,0.7738013571578826,120,2013-01-01,20.9794,0.5316325985256468,1.4555190168997003,1.241658556002762,1.1722377378732955,False
2013-01-01 12:37:50,2013-01-01 12:57:50,2013-01-01 12:47:50,0.6658666955097018,120,2013-01-01,20.9794,0.5316325985256468,1.252494104681166,1.2625446050664637,0.9920394888664004,False
2013-01-01 12:47:50,2013-01-01 13:07:50,2013-01-01 12:57:50,0.6465011767910793,120,2013-01-01,20.9794,0.5316325985256468,1.2160675974046598,1.2625446050664637,0.963187829186156,False
2013-01-01 12:57:50,2013-01-01 13:17:50,2013-01-01 13:07:50,0.8604994511729805,120,2013-01-01,20.9794,0.5316325985256468,1.6185979820638645,1.2625446050664637,1.2820125131172353,False
2013-01-01 13:07:50,2013-01-01 13:27:50,2013-01-01 13:17:50,1.1048868236249303,120,2013-01-01,20.9794,0.5316325985256468,2.0782902077281644,1.364057061175731,1.523609434591255,False
2013-01-01 13:17:50,2013-01-01 13:37:50,2013-01-01 13:27:50,0.6071050548612452,110,2013-01-01,20.9794,0.5316325985256468,1.1419635600693088,1.4988991199248445,0.7618681903866669,False
2013-01-01 13:27:50,2013-01-01 13:47:50,2013-01-01 13:37:50,0.4056247435811051,50,2013-01-01,20.9794,0.5316325985256468,0.7629794423931232,1.5207865280454609,0.501700553182646,False
2013-01-02 08:07:50,2013-01-02 08:27:50,2013-01-02 08:17:50,1.783003281637412,106,2013-01-02,20.7453,0.5385428682791491,3.3107917431620457,1.5263721887124637,2.1690592685358006,False
2013-01-02 08:17:50,2013-01-02 08:37:50,2013-01-02 08:27:50,0.6523244662756308,120,2013-01-02,20.7453,0.5385428682791491,1.211276770519787,1.5263721887124637,0.7935658022841283,False
2013-01-02 08:27:50,2013-01-02 08:47:50,2013-01-02 08:37:50,0.435469714098387,120,2013-01-02,20.7453,0.5385428682791491,0.8086073361065567,1.553883377549227,0.5203783937645862,False
2013-01-02 08:37:50,2013-01-02 08:57:50,2013-01-02 08:47:50,1.1266664208805086,120,2013-01-02,20.7453,0.5385428682791491,2.0920645082175904,1.553883377549227,1.346345895994575,False
2013-01-02 08:47:50,2013-01-02 09:07:50,2013-01-02 08:57:50,0.6853470182479978,120,2013-01-02,20.7453,0.5385428682791491,1.2725951054517615,1.5569673419676673,0.8173550408857508,False
2013-01-02 08:57:50,2013-01-02 09:17:50,2013-01-02 09:07:50,1.2939899588883528,120,2013-01-02,20.7453,0.5385428682791491,2.402761293679641,1.5891082275923698,1.5120186605037107,False
2013-01-02 09:07:50,2013-01-02 09:27:50,2013-01-02 09:17:50,1.0401477660655494,120,2013-01-02,20.7453,0.5385428682791491,1.9314112716583178,1.5891082275923698,1.2154057465202137,False
2013-01-02 09:17:50,2013-01-02 09:37:50,2013-01-02 09:27:50,0.4279315143768352,120,2013-01-02,20.7453,0.5385428682791491,0.794609936520449,1.6593430662091961,0.4788701942966815,False
2013-01-02 09:27:50,2013-01-02 09:47:50,2013-01-02 09:37:50,1.2422040268745114,120,2013-01-02,20.7453,0.5385428682791491,2.3066019439526317,1.7282629623242824,1.3346359866733246,False
2013-01-02 09:37:50,2013-01-02 09:57:50,2013-01-02 09:47:50,0.9580080582127192,120,2013-01-02,20.7453,0.5385428682791491,1.7788891370410718,1.7282629623242824,1.0292930970693857,False
2013-01-02 09:47:50,2013-01-02 10:07:50,2013-01-02 09:57:50,1.0055607104716546,120,2013-01-02,20.7453,0.5385428682791491,1.8671878687852772,1.763152855655581,1.0590051014556043,False
2013-01-02 09:57:50,2013-01-02 10:17:50,2013-01-02 10:07:50,0.9531497552765028,120,2013-01-02,20.7453,0.5385428682791491,1.7698679370171249,1.7743785370290983,0.9974579268640582,False
2013-01-02 10:07:50,2013-01-02 10:27:50,2013-01-02 10:17:50,1.5451928569487297,120,2013-01-02,20.7453,0.5385428682791491,2.8692105085082886,1.7743785370290983,1.6170227764997114,False
2013-01-02 10:17:50,2013-01-02 10:37:50,2013-01-02 10:27:50,1.1366698344732002,120,2013-01-02,20.7453,0.5385428682791491,2.1106394707357206,1.810598542255307,1.1657136695286843,False
2013-01-02 10:27:50,2013-01-02 10:47:50,2013-01-02 10:37:50,1.212375494989774,120,2013-01-02,20.7453,0.5385428682791491,2.2512144648090477,1.810598542255307,1.2433537376015467,False
2013-01-02 10:37:50,2013-01-02 10:57:50,2013-01-02 10:47:50,0.8370659103847976,120,2013-01-02,20.7453,0.5385428682791491,1.5543162108144595,1.810598542255307,0.8584543588985669,False
2013-01-02 10:47:50,2013-01-02 11:07:50,2013-01-02 10:57:50,0.8074340012929581,120,2013-01-02,20.7453,0.5385428682791491,1.4992938331409331,1.7743785370290983,0.8449684223814222,False
2013-01-02 10:57:50,2013-01-02 11:17:50,2013-01-02 11:07:50,0.8365997118485077,120,2013-01-02,20.7453,0.5385428682791491,1.5534505442839943,1.810598542255307,0.8579762482018761,False
2013-01-02 11:07:50,2013-01-02 11:27:50,2013-01-02 11:17:50,0.8399214059356632,120,2013-01-02,20.7453,0.5385428682791491,1.5596184731208753,1.8547479081274096,0.8408789497951218,False
2013-01-02 11:17:50,2013-01-02 11:37:50,2013-01-02 11:27:50,1.3626573428369009,120,2013-01-02,20.7453,0.5385428682791491,2.530267176670844,1.810598542255307,1.3974755406127233,False
2013-01-02 11:27:50,2013-01-02 11:47:50,2013-01-02 11:37:50,0.7156968631457709,120,2013-01-02,20.7453,0.5385428682791491,1.3289505911250792,1.810598542255307,0.7339841274088952,False
2013-01-02 11:37:50,2013-01-02 11:57:50,2013-01-02 11:47:50,0.9459170369221556,120,2013-01-02,20.7453,0.5385428682791491,1.7564377742940374,1.810598542255307,0.9700868156594193,False
2013-01-02 11:47:50,2013-01-02 12:07:50,2013-01-02 11:57:50,1.0347947909152353,120,2013-01-02,20.7453,0.5385428682791491,1.921471533402348,1.7743785370290983,1.0828983180891787,False
2013-01-02 11:57:50,2013-01-02 12:17:50,2013-01-02 12:07:50,0.8159461558593487,120,2013-01-02,20.7453,0.5385428682791491,1.515099732852483,1.7743785370290983,0.8538762734299443,False
2013-01-02 12:07:50,2013-01-02 12:27:50,2013-01-02 12:17:50,1.9958570474978787,120,2013-01-02,20.7453,0.5385428682791491,3.7060318965422514,1.763152855655581,2.1019345456377136,False
2013-01-02 12:17:50,2013-01-02 12:37:50,2013-01-02 12:27:50,1.3112661408082855,120,2013-01-02,20.7453,0.5385428682791491,2.4348407862094312,1.715731101086876,1.4191272657277214,False
2013-01-02 12:27:50,2013-01-02 12:47:50,2013-01-02 12:37:50,1.6856906705968686,120,2013-01-02,20.7453,0.5385428682791491,3.1300956151982784,1.715731101086876,1.8243509214325222,False
2013-01-02 12:37:50,2013-01-02 12:57:50,2013-01-02 12:47:50,1.768658262035418,120,2013-01-02,20.7453,0.5385428682791491,3.2841550157129724,1.6631175737348007,1.9746980415448734,False
2013-01-02 12:47:50,2013-01-02 13:07:50,2013-01-02 12:57:50,0.9921618062837192,120,2013-01-02,20.7453,0.5385428682791491,1.842307947469542,1.6631175737348007,1.107743659597283,False
2013-01-02 12:57:50,2013-01-02 13:17:50,2013-01-02 13:07:50,0.8892477570612151,120,2013-01-02,20.7453,0.5385428682791491,1.6512107195898862,1.6400740308850723,1.0067903573223485,False
2013-01-02 13:07:50,2013-01-02 13:27:50,2013-01-02 13:17:50,1.1833484550122235,120,2013-01-02,20.7453,0.5385428682791491,2.1973152458475136,1.5942779076505669,1.3782510786250701,False
2013-01-02 13:17:50,2013-01-02 13:37:50,2013-01-02 13:27:50,0.8045864234138719,113,2013-01-02,20.7453,0.5385428682791491,1.4940062728614973,1.5569673419676673,0.9595617278480608,False
