start,end,mid,phase_rms_rad,n_samples,day,elongation_deg,phase_expected,phase_ratio,phase_smooth,clean_signal,event_flag
2011-01-01 05:34:10,2011-01-01 05:54:10,2011-01-01 05:44:10,0.4080195825885243,120,2011-01-01,46.7453,0.3230198654258043,1.2631408351640339,0.7784554612978329,1.6226244120095688,False
2011-01-01 05:44:10,2011-01-01 06:04:10,2011-01-01 05:54:10,0.2635728572403668,120,2011-01-01,46.7453,0.3230198654258043,0.8159648537185954,0.7409460688770704,1.101247294496371,False
2011-01-01 05:54:10,2011-01-01 06:14:10,2011-01-01 06:04:10,0.3297124665933238,120,2011-01-01,46.7453,0.3230198654258043,1.0207188531847642,0.7784554612978329,1.3112103439842688,False
2011-01-01 06:04:10,2011-01-01 06:24:10,2011-01-01 06:14:10,0.2166817039801984,120,2011-01-01,46.7453,0.3230198654258043,0.6707999326746326,0.7409460688770704,0.9053289582752673,False
2011-01-01 06:14:10,2011-01-01 06:34:10,2011-01-01 06:24:10,0.23934029945645,120,2011-01-01,46.7453,0.3230198654258043,0.7409460688770704,0.7388268345982285,1.0028683775136489,False
2011-01-01 06:24:10,2011-01-01 06:44:10,2011-01-01 06:34:10,0.1119140953752035,120,2011-01-01,46.7453,0.3230198654258043,0.3464619590119589,0.7367076003193866,0.47028421976610046,False
2011-01-01 06:34:10,2011-01-01 06:54:10,2011-01-01 06:44:10,0.359339877817328,120,2011-01-01,46.7453,0.3230198654258043,1.112438943479983,0.7237072705418088,1.5371393777032907,False
2011-01-01 06:44:10,2011-01-01 07:04:10,2011-01-01 06:54:10,0.2379711899133355,120,2011-01-01,46.7453,0.3230198654258043,0.7367076003193866,0.7107069407642311,1.0365842206735687,False
2011-01-01 06:54:10,2011-01-01 07:14:10,2011-01-01 07:04:10,0.229572460362847,120,2011-01-01,46.7453,0.3230198654258043,0.7107069407642311,0.6907534367194319,1.0288865794711983,False
2011-01-01 07:04:10,2011-01-01 07:24:10,2011-01-01 07:14:10,0.3176045562874415,120,2011-01-01,46.7453,0.3230198654258043,0.9832353681058459,0.7107069407642311,1.3834610466144623,False
2011-01-01 07:14:10,2011-01-01 07:34:10,2011-01-01 07:24:10,0.302625865343521,120,2011-01-01,46.7453,0.3230198654258043,0.936864563870089,0.6907534367194319,1.3562937425537873,False
2011-01-01 07:24:10,2011-01-01 07:44:10,2011-01-01 07:34:10,0.2927050276946443,120,2011-01-01,46.7453,0.3230198654258043,0.9061517851504302,0.7107069407642311,1.2750006130178424,False
2011-01-01 07:34:10,2011-01-01 07:54:10,2011-01-01 07:44:10,0.2945206376253807,120,2011-01-01,46.7453,0.3230198654258043,0.911772522835845,0.7102923698825971,1.2836580561699544,False
2011-01-01 07:44:10,2011-01-01 08:04:10,2011-01-01 07:54:10,0.1549432001853631,120,2011-01-01,46.7453,0.3230198654258043,0.479670809041782,0.7107069407642311,0.6749206762016234,False
2011-01-01 07:54:10,2011-01-01 08:14:10,2011-01-01 08:04:10,0.2758336645495665,120,2011-01-01,46.7453,0.3230198654258043,0.8539216750213271,0.7102923698825971,1.2022115275748635,False
2011-01-01 08:04:10,2011-01-01 08:24:10,2011-01-01 08:14:10,0.156531653857002,120,2011-01-01,46.7453,0.3230198654258043,0.48458831982566214,0.7107069407642311,0.6818398583593104,False
2011-01-01 08:14:10,2011-01-01 08:34:10,2011-01-01 08:24:10,0.1127073412770894,120,2011-01-01,46.7453,0.3230198654258043,0.3489176776435058,0.7237072705418088,0.4821254281199717,False
