start,end,mid,phase_rms_rad,n_samples
2011-04-15 07:14:10,2011-04-15 07:34:10,2011-04-15 07:24:10,0.26800200134089475,120
2011-04-15 07:24:10,2011-04-15 07:44:10,2011-04-15 07:34:10,0.25237123183662447,120
2011-04-15 07:34:10,2011-04-15 07:54:10,2011-04-15 07:44:10,0.3514182048123318,120
2011-04-15 07:44:10,2011-04-15 08:04:10,2011-04-15 07:54:10,0.3366139718256447,120
2011-04-15 07:54:10,2011-04-15 08:14:10,2011-04-15 08:04:10,0.3856013237474941,120
2011-04-15 08:04:10,2011-04-15 08:24:10,2011-04-15 08:14:10,0.21293311009848762,120
2011-04-15 08:14:10,2011-04-15 08:34:10,2011-04-15 08:24:10,0.24208955548931804,120
2011-04-15 08:24:10,2011-04-15 08:44:10,2011-04-15 08:34:10,0.36246943018550287,120
2011-04-15 08:34:10,2011-04-15 08:54:10,2011-04-15 08:44:10,0.24389977157527828,120
2011-04-15 08:44:10,2011-04-15 09:04:10,2011-04-15 08:54:10,0.187246163117498,120
2011-04-15 08:54:10,2011-04-15 09:14:10,2011-04-15 09:04:10,0.14245550237322316,120
2011-04-15 09:04:10,2011-04-15 09:24:10,2011-04-15 09:14:10,0.25989964640890934,120
2011-04-15 09:14:10,2011-04-15 09:34:10,2011-04-15 09:24:10,0.29296761226250245,120
2011-04-15 09:24:10,2011-04-15 09:44:10,2011-04-15 09:34:10,0.37468848911198605,120
2011-04-15 09:34:10,2011-04-15 09:54:10,2011-04-15 09:44:10,0.25346516373267314,120
2011-04-15 09:44:10,2011-04-15 10:04:10,2011-04-15 09:54:10,0.2581962522805546,120
2011-04-15 09:54:10,2011-04-15 10:14:10,2011-04-15 10:04:10,0.5921728799858836,120
2011-04-15 10:04:10,2011-04-15 10:24:10,2011-04-15 10:14:10,0.5300653141594113,120
2011-04-15 10:14:10,2011-04-15 10:34:10,2011-04-15 10:24:10,0.273224912865169,120
2011-04-15 10:24:10,2011-04-15 10:44:10,2011-04-15 10:34:10,0.284535663734522,120
2011-04-15 10:34:10,2011-04-15 10:54:10,2011-04-15 10:44:10,0.39782165488992577,120
2011-04-15 10:44:10,2011-04-15 11:04:10,2011-04-15 10:54:10,0.32553165009174057,120
2011-04-15 10:54:10,2011-04-15 11:14:10,2011-04-15 11:04:10,0.37678612310946996,120
2011-04-15 11:04:10,2011-04-15 11:24:10,2011-04-15 11:14:10,0.553702573269086,120
2011-04-15 11:14:10,2011-04-15 11:34:10,2011-04-15 11:24:10,0.556225584866029,120
2011-04-15 11:24:10,2011-04-15 11:44:10,2011-04-15 11:34:10,0.4884253671596915,120
2011-04-15 11:34:10,2011-04-15 11:54:10,2011-04-15 11:44:10,0.8278439801926913,120
2011-04-15 11:44:10,2011-04-15 12:04:10,2011-04-15 11:54:10,0.6223939038878844,120
2011-04-15 11:54:10,2011-04-15 12:14:10,2011-04-15 12:04:10,0.5030480468090546,120
2011-04-15 12:04:10,2011-04-15 12:24:10,2011-04-15 12:14:10,0.483837675072253,120
2011-04-15 12:14:10,2011-04-15 12:34:10,2011-04-15 12:24:10,0.5775395087820493,120
2011-04-15 12:24:10,2011-04-15 12:44:10,2011-04-15 12:34:10,0.9527213872307713,120
2011-04-15 12:34:10,2011-04-15 12:54:10,2011-04-15 12:44:10,0.48251289820727605,120
2011-04-15 12:44:10,2011-04-15 13:04:10,2011-04-15 12:54:10,0.5333948722481077,120
2011-04-15 12:54:10,2011-04-15 13:14:10,2011-04-15 13:04:10,0.7700431560740986,120
2011-04-15 13:04:10,2011-04-15 13:24:10,2011-04-15 13:14:10,0.9272110762192344,120
2011-04-15 13:14:10,2011-04-15 13:34:10,2011-04-15 13:24:10,0.6665969815297633,120
2011-04-15 13:24:10,2011-04-15 13:44:10,2011-04-15 13:34:10,0.5915833639110133,120
2011-04-15 13:34:10,2011-04-15 13:54:10,2011-04-15 13:44:10,1.1102662155269714,120
2011-04-15 13:44:10,2011-04-15 14:04:10,2011-04-15 13:54:10,1.4009577227253358,120
2011-04-15 13:54:10,2011-04-15 14:14:10,2011-04-15 14:04:10,0.9277188424783794,120
2011-04-15 14:04:10,2011-04-15 14:24:10,2011-04-15 14:14:10,1.0884749898640136,120
2011-04-15 14:14:10,2011-04-15 14:34:10,2011-04-15 14:24:10,0.8485933092376737,120
2011-04-15 14:24:10,2011-04-15 14:44:10,2011-04-15 14:34:10,0.7190596618812327,81
2011-04-16 06:04:10,2011-04-16 06:24:10,2011-04-16 06:14:10,0.3283450297584801,100
2011-04-16 06:14:10,2011-04-16 06:34:10,2011-04-16 06:24:10,0.5286003209776042,120
2011-04-16 06:24:10,2011-04-16 06:44:10,2011-04-16 06:34:10,0.4260129281934165,120
2011-04-16 06:34:10,2011-04-16 06:54:10,2011-04-16 06:44:10,0.43575309708493254,120
2011-04-16 06:44:10,2011-04-16 07:04:10,2011-04-16 06:54:10,0.5656269538850671,120
2011-04-16 06:54:10,2011-04-16 07:14:10,2011-04-16 07:04:10,0.5884711778518634,120
2011-04-16 07:04:10,2011-04-16 07:24:10,2011-04-16 07:14:10,0.37007084781686234,120
2011-04-16 07:14:10,2011-04-16 07:34:10,2011-04-16 07:24:10,0.3136687812130232,120
2011-04-16 07:24:10,2011-04-16 07:44:10,2011-04-16 07:34:10,0.21071204669758903,120
2011-04-16 07:34:10,2011-04-16 07:54:10,2011-04-16 07:44:10,0.2850923011921136,120
2011-04-16 07:44:10,2011-04-16 08:04:10,2011-04-16 07:54:10,0.40246293262183935,120
2011-04-16 07:54:10,2011-04-16 08:14:10,2011-04-16 08:04:10,0.2618723417531842,120
2011-04-16 08:04:10,2011-04-16 08:24:10,2011-04-16 08:14:10,0.4652714881387875,120
2011-04-16 08:14:10,2011-04-16 08:34:10,2011-04-16 08:24:10,0.24275901851774262,120
2011-04-16 08:24:10,2011-04-16 08:44:10,2011-04-16 08:34:10,0.2666222076476106,120
2011-04-16 08:34:10,2011-04-16 08:54:10,2011-04-16 08:44:10,0.3691043607779345,120
2011-04-16 08:44:10,2011-04-16 09:04:10,2011-04-16 08:54:10,0.4409032448717154,120
2011-04-16 08:54:10,2011-04-16 09:14:10,2011-04-16 09:04:10,0.3462498642748305,120
2011-04-16 09:04:10,2011-04-16 09:24:10,2011-04-16 09:14:10,0.47196478827141386,120
2011-04-16 09:14:10,2011-04-16 09:34:10,2011-04-16 09:24:10,0.2664828266110331,120
2011-04-16 09:24:10,2011-04-16 09:44:10,2011-04-16 09:34:10,0.2908048249700131,120
2011-04-16 09:34:10,2011-04-16 09:54:10,2011-04-16 09:44:10,0.5870709856301926,120
2011-04-16 09:44:10,2011-04-16 10:04:10,2011-04-16 09:54:10,0.31378358378797,120
2011-04-16 09:54:10,2011-04-16 10:14:10,2011-04-16 10:04:10,0.391866892654045,120
2011-04-16 10:04:10,2011-04-16 10:24:10,2011-04-16 10:14:10,0.2547346170967635,120
2011-04-16 10:14:10,2011-04-16 10:34:10,2011-04-16 10:24:10,0.48634706939616096,120
2011-04-16 10:24:10,2011-04-16 10:44:10,2011-04-16 10:34:10,0.4466714458273686,120
2011-04-16 10:34:10,2011-04-16 10:54:10,2011-04-16 10:44:10,0.605184971099586,120
2011-04-16 10:44:10,2011-04-16 11:04:10,2011-04-16 10:54:10,0.3643359396568487,120
2011-04-16 10:54:10,2011-04-16 11:14:10,2011-04-16 11:04:10,0.7303210442093103,120
2011-04-16 11:04:10,2011-04-16 11:24:10,2011-04-16 11:14:10,0.3976569423744368,120
2011-04-16 11:14:10,2011-04-16 11:34:10,2011-04-16 11:24:10,0.5799720767084373,120
2011-04-16 11:24:10,2011-04-16 11:44:10,2011-04-16 11:34:10,0.40629963053317025,120
2011-04-16 11:34:10,2011-04-16 11:54:10,2011-04-16 11:44:10,0.7491389797362124,120
2011-04-16 11:44:10,2011-04-16 12:04:10,2011-04-16 11:54:10,0.3452573095145266,120
2011-04-16 11:54:10,2011-04-16 12:14:10,2011-04-16 12:04:10,0.3505355986272269,120
2011-04-16 12:04:10,2011-04-16 12:24:10,2011-04-16 12:14:10,0.4418866003267219,120
2011-04-16 12:14:10,2011-04-16 12:34:10,2011-04-16 12:24:10,0.3682441208587942,120
2011-04-16 12:24:10,2011-04-16 12:44:10,2011-04-16 12:34:10,0.20964512133027732,120
2011-04-16 12:34:10,2011-04-16 12:54:10,2011-04-16 12:44:10,0.3761339808518698,120
2011-04-16 12:44:10,2011-04-16 13:04:10,2011-04-16 12:54:10,0.4443443946707787,120
2011-04-16 12:54:10,2011-04-16 13:14:10,2011-04-16 13:04:10,0.4583947397043801,120
2011-04-16 13:04:10,2011-04-16 13:24:10,2011-04-16 13:14:10,0.717599381636094,120
2011-04-16 13:14:10,2011-04-16 13:34:10,2011-04-16 13:24:10,0.8136398517077222,120
2011-04-16 13:24:10,2011-04-16 13:44:10,2011-04-16 13:34:10,0.5147661374684568,120
2011-04-16 13:34:10,2011-04-16 13:54:10,2011-04-16 13:44:10,0.8215232067400577,120
2011-04-16 13:44:10,2011-04-16 14:04:10,2011-04-16 13:54:10,0.7902337367691019,120
2011-04-16 13:54:10,2011-04-16 14:14:10,2011-04-16 14:04:10,0.5627992197142752,120
2011-04-16 14:04:10,2011-04-16 14:24:10,2011-04-16 14:14:10,0.6304253478625323,120
2011-04-16 14:14:10,2011-04-16 14:34:10,2011-04-16 14:24:10,0.5554040636870691,120
2011-04-16 14:24:10,2011-04-16 14:44:10,2011-04-16 14:34:10,0.4507057234972277,95
2011-04-17 06:04:10,2011-04-17 06:24:10,2011-04-17 06:14:10,0.20142394370202749,107
2011-04-17 06:14:10,2011-04-17 06:34:10,2011-04-17 06:24:10,0.2680426503521486,120
2011-04-17 06:24:10,2011-04-17 06:44:10,2011-04-17 06:34:10,0.15665101638388435,120
2011-04-17 06:34:10,2011-04-17 06:54:10,2011-04-17 06:44:10,0.5269661382386074,120
2011-04-17 06:44:10,2011-04-17 07:04:10,2011-04-17 06:54:10,0.23882918005883602,120
2011-04-17 06:54:10,2011-04-17 07:14:10,2011-04-17 07:04:10,0.37248759369476464,120
2011-04-17 07:04:10,2011-04-17 07:24:10,2011-04-17 07:14:10,0.28520847818069406,120
2011-04-17 07:14:10,2011-04-17 07:34:10,2011-04-17 07:24:10,0.5945033696963252,120
2011-04-17 07:24:10,2011-04-17 07:44:10,2011-04-17 07:34:10,0.4363968122120671,120
2011-04-17 07:34:10,2011-04-17 07:54:10,2011-04-17 07:44:10,0.42827980860906767,120
2011-04-17 07:44:10,2011-04-17 08:04:10,2011-04-17 07:54:10,0.2861599071060928,120
2011-04-17 07:54:10,2011-04-17 08:14:10,2011-04-17 08:04:10,0.7143306362826676,120
2011-04-17 08:04:10,2011-04-17 08:24:10,2011-04-17 08:14:10,0.45471901238681595,120
2011-04-17 08:14:10,2011-04-17 08:34:10,2011-04-17 08:24:10,0.7083300953858979,120
2011-04-17 08:24:10,2011-04-17 08:44:10,2011-04-17 08:34:10,1.0795614883714162,120
2011-04-17 08:34:10,2011-04-17 08:54:10,2011-04-17 08:44:10,1.0627666484532974,120
2011-04-17 08:44:10,2011-04-17 09:04:10,2011-04-17 08:54:10,0.9009443095527331,120
2011-04-17 08:54:10,2011-04-17 09:14:10,2011-04-17 09:04:10,0.7988358575010055,120
2011-04-17 09:04:10,2011-04-17 09:24:10,2011-04-17 09:14:10,0.6746047076956464,120
2011-04-17 09:14:10,2011-04-17 09:34:10,2011-04-17 09:24:10,0.607687633970661,120
2011-04-17 09:24:10,2011-04-17 09:44:10,2011-04-17 09:34:10,0.7530991554805319,120
2011-04-17 09:34:10,2011-04-17 09:54:10,2011-04-17 09:44:10,0.6146154844426612,120
2011-04-17 09:44:10,2011-04-17 10:04:10,2011-04-17 09:54:10,0.11784047405194245,120
2011-04-17 09:54:10,2011-04-17 10:14:10,2011-04-17 10:04:10,0.40300492125147763,120
2011-04-17 10:04:10,2011-04-17 10:24:10,2011-04-17 10:14:10,0.5711236350021384,120
2011-04-17 10:14:10,2011-04-17 10:34:10,2011-04-17 10:24:10,0.4656984635031339,120
2011-04-17 10:24:10,2011-04-17 10:44:10,2011-04-17 10:34:10,0.6709810093823461,120
2011-04-17 10:34:10,2011-04-17 10:54:10,2011-04-17 10:44:10,0.6589318238208965,120
2011-04-17 10:44:10,2011-04-17 11:04:10,2011-04-17 10:54:10,0.49224786346677596,120
2011-04-17 10:54:10,2011-04-17 11:14:10,2011-04-17 11:04:10,0.5315791697962325,120
2011-04-17 11:04:10,2011-04-17 11:24:10,2011-04-17 11:14:10,0.33963172022880167,120
2011-04-17 11:14:10,2011-04-17 11:34:10,2011-04-17 11:24:10,0.7188893642758807,120
2011-04-17 11:24:10,2011-04-17 11:44:10,2011-04-17 11:34:10,0.7076462249517506,120
2011-04-17 11:34:10,2011-04-17 11:54:10,2011-04-17 11:44:10,0.32363954086597435,120
2011-04-17 11:44:10,2011-04-17 12:04:10,2011-04-17 11:54:10,0.2832509614680904,120
2011-04-17 11:54:10,2011-04-17 12:14:10,2011-04-17 12:04:10,0.5271794144731492,120
2011-04-17 12:04:10,2011-04-17 12:24:10,2011-04-17 12:14:10,0.31097630534803383,120
2011-04-17 12:14:10,2011-04-17 12:34:10,2011-04-17 12:24:10,0.29536472438515005,120
2011-04-17 12:24:10,2011-04-17 12:44:10,2011-04-17 12:34:10,0.34069226694613125,120
2011-04-17 12:34:10,2011-04-17 12:54:10,2011-04-17 12:44:10,0.8120855665642545,120
2011-04-17 12:44:10,2011-04-17 13:04:10,2011-04-17 12:54:10,1.1990557900214605,120
2011-04-17 12:54:10,2011-04-17 13:14:10,2011-04-17 13:04:10,0.9537655430810845,120
2011-04-17 13:04:10,2011-04-17 13:24:10,2011-04-17 13:14:10,0.5159307371565367,120
2011-04-17 13:14:10,2011-04-17 13:34:10,2011-04-17 13:24:10,0.5567121756924712,120
2011-04-17 13:24:10,2011-04-17 13:44:10,2011-04-17 13:34:10,1.1458405334925181,120
2011-04-17 13:34:10,2011-04-17 13:54:10,2011-04-17 13:44:10,0.5282580487649532,120
2011-04-17 13:44:10,2011-04-17 14:04:10,2011-04-17 13:54:10,0.5249571453742841,120
2011-04-17 13:54:10,2011-04-17 14:14:10,2011-04-17 14:04:10,2.0084273154172503,120
2011-04-17 14:04:10,2011-04-17 14:24:10,2011-04-17 14:14:10,1.0702193101264619,120
2011-04-17 14:14:10,2011-04-17 14:34:10,2011-04-17 14:24:10,1.4791609598136615,120
2011-04-17 14:24:10,2011-04-17 14:44:10,2011-04-17 14:34:10,1.2751138472678305,107
2011-04-18 05:54:10,2011-04-18 06:14:10,2011-04-18 06:04:10,0.19087996468691665,54
2011-04-18 06:04:10,2011-04-18 06:24:10,2011-04-18 06:14:10,0.6449953864309517,114
2011-04-18 06:14:10,2011-04-18 06:34:10,2011-04-18 06:24:10,0.6882495818983053,120
2011-04-18 06:24:10,2011-04-18 06:44:10,2011-04-18 06:34:10,0.42092927415670944,120
2011-04-18 06:34:10,2011-04-18 06:54:10,2011-04-18 06:44:10,0.457794831853096,120
2011-04-18 06:44:10,2011-04-18 07:04:10,2011-04-18 06:54:10,0.9454375832225644,120
2011-04-18 06:54:10,2011-04-18 07:14:10,2011-04-18 07:04:10,0.43013747434555233,120
2011-04-18 07:04:10,2011-04-18 07:24:10,2011-04-18 07:14:10,0.4519910864446441,120
2011-04-18 07:14:10,2011-04-18 07:34:10,2011-04-18 07:24:10,0.7293543146600107,120
2011-04-18 07:24:10,2011-04-18 07:44:10,2011-04-18 07:34:10,0.4362940256136752,120
2011-04-18 07:34:10,2011-04-18 07:54:10,2011-04-18 07:44:10,0.3990284370425089,120
2011-04-18 07:44:10,2011-04-18 08:04:10,2011-04-18 07:54:10,0.43178228021140885,120
2011-04-18 07:54:10,2011-04-18 08:14:10,2011-04-18 08:04:10,0.9000282953094626,120
2011-04-18 08:04:10,2011-04-18 08:24:10,2011-04-18 08:14:10,0.34366808570349794,120
2011-04-18 08:14:10,2011-04-18 08:34:10,2011-04-18 08:24:10,0.6678012076257097,120
2011-04-18 08:24:10,2011-04-18 08:44:10,2011-04-18 08:34:10,0.41034887786322344,120
2011-04-18 08:34:10,2011-04-18 08:54:10,2011-04-18 08:44:10,0.4026558858785535,120
2011-04-18 08:44:10,2011-04-18 09:04:10,2011-04-18 08:54:10,0.15185138087335562,120
2011-04-18 08:54:10,2011-04-18 09:14:10,2011-04-18 09:04:10,0.4193729966234318,120
2011-04-18 09:04:10,2011-04-18 09:24:10,2011-04-18 09:14:10,0.35766652327030973,120
2011-04-18 09:14:10,2011-04-18 09:34:10,2011-04-18 09:24:10,0.23780245946421663,120
2011-04-18 09:24:10,2011-04-18 09:44:10,2011-04-18 09:34:10,0.41011437564886105,120
2011-04-18 09:34:10,2011-04-18 09:54:10,2011-04-18 09:44:10,0.18943399820905796,120
2011-04-18 09:44:10,2011-04-18 10:04:10,2011-04-18 09:54:10,0.3984431724865757,120
2011-04-18 09:54:10,2011-04-18 10:14:10,2011-04-18 10:04:10,0.39082957566948984,120
2011-04-18 10:04:10,2011-04-18 10:24:10,2011-04-18 10:14:10,0.22255578472563053,120
2011-04-18 10:14:10,2011-04-18 10:34:10,2011-04-18 10:24:10,0.2809010319774787,120
2011-04-18 10:24:10,2011-04-18 10:44:10,2011-04-18 10:34:10,0.26760686429511826,120
2011-04-18 10:34:10,2011-04-18 10:54:10,2011-04-18 10:44:10,0.46935681966061177,120
2011-04-18 10:44:10,2011-04-18 11:04:10,2011-04-18 10:54:10,0.35163180688967277,120
2011-04-18 10:54:10,2011-04-18 11:14:10,2011-04-18 11:04:10,0.5103314896493232,120
2011-04-18 11:04:10,2011-04-18 11:24:10,2011-04-18 11:14:10,0.23037320059471833,120
2011-04-18 11:14:10,2011-04-18 11:34:10,2011-04-18 11:24:10,0.5303811679650464,120
2011-04-18 11:24:10,2011-04-18 11:44:10,2011-04-18 11:34:10,0.5716394915419243,120
2011-04-18 11:34:10,2011-04-18 11:54:10,2011-04-18 11:44:10,0.4828656705489018,120
2011-04-18 11:44:10,2011-04-18 12:04:10,2011-04-18 11:54:10,0.3360057577657341,120
2011-04-18 11:54:10,2011-04-18 12:14:10,2011-04-18 12:04:10,0.9612500260223692,120
2011-04-18 12:04:10,2011-04-18 12:24:10,2011-04-18 12:14:10,0.29114813463613654,120
2011-04-18 12:14:10,2011-04-18 12:34:10,2011-04-18 12:24:10,0.37713354049279596,120
2011-04-18 12:24:10,2011-04-18 12:44:10,2011-04-18 12:34:10,0.3539856685866254,120
2011-04-18 12:34:10,2011-04-18 12:54:10,2011-04-18 12:44:10,0.21692079296371278,120
2011-04-18 12:44:10,2011-04-18 13:04:10,2011-04-18 12:54:10,0.38666010589325467,120
2011-04-18 12:54:10,2011-04-18 13:14:10,2011-04-18 13:04:10,0.31972054541288975,120
2011-04-18 13:04:10,2011-04-18 13:24:10,2011-04-18 13:14:10,0.3524278053999363,120
2011-04-18 13:14:10,2011-04-18 13:34:10,2011-04-18 13:24:10,0.37415895947763567,120
2011-04-18 13:24:10,2011-04-18 13:44:10,2011-04-18 13:34:10,0.5460557925083459,120
2011-04-18 13:34:10,2011-04-18 13:54:10,2011-04-18 13:44:10,0.37908703568007274,120
2011-04-18 13:44:10,2011-04-18 14:04:10,2011-04-18 13:54:10,0.3960986094481294,120
2011-04-18 13:54:10,2011-04-18 14:14:10,2011-04-18 14:04:10,0.2737904319697576,120
2011-04-18 14:04:10,2011-04-18 14:24:10,2011-04-18 14:14:10,0.30703968535106285,120
2011-04-18 14:14:10,2011-04-18 14:34:10,2011-04-18 14:24:10,0.5700060174260463,120
2011-04-18 14:24:10,2011-04-18 14:44:10,2011-04-18 14:34:10,1.1503710186116893,120
2011-04-18 14:34:10,2011-04-18 14:54:10,2011-04-18 14:44:10,0.32958829169829057,61
2011-04-19 05:54:10,2011-04-19 06:14:10,2011-04-19 06:04:10,0.9581516405402146,60
2011-04-19 06:04:10,2011-04-19 06:24:10,2011-04-19 06:14:10,2.276486918897524,120
2011-04-19 06:14:10,2011-04-19 06:34:10,2011-04-19 06:24:10,0.8167968569295401,120
2011-04-19 06:24:10,2011-04-19 06:44:10,2011-04-19 06:34:10,0.5831135076595083,120
2011-04-19 06:34:10,2011-04-19 06:54:10,2011-04-19 06:44:10,0.5029265859007891,120
2011-04-19 06:44:10,2011-04-19 07:04:10,2011-04-19 06:54:10,0.7031078680490964,120
2011-04-19 06:54:10,2011-04-19 07:14:10,2011-04-19 07:04:10,1.1770849433460011,120
2011-04-19 07:04:10,2011-04-19 07:24:10,2011-04-19 07:14:10,1.2418710693585329,120
2011-04-19 07:14:10,2011-04-19 07:34:10,2011-04-19 07:24:10,1.0012401910669708,120
2011-04-19 07:24:10,2011-04-19 07:44:10,2011-04-19 07:34:10,1.4299416525825703,120
2011-04-19 07:34:10,2011-04-19 07:54:10,2011-04-19 07:44:10,0.5591271432598521,120
2011-04-19 07:44:10,2011-04-19 08:04:10,2011-04-19 07:54:10,0.6493893061021498,120
2011-04-19 07:54:10,2011-04-19 08:14:10,2011-04-19 08:04:10,1.3490558412468783,120
2011-04-19 08:04:10,2011-04-19 08:24:10,2011-04-19 08:14:10,0.3518472012974172,120
2011-04-19 08:14:10,2011-04-19 08:34:10,2011-04-19 08:24:10,1.2176062730391752,120
2011-04-19 08:24:10,2011-04-19 08:44:10,2011-04-19 08:34:10,1.0274173945639065,120
2011-04-19 08:34:10,2011-04-19 08:54:10,2011-04-19 08:44:10,0.8881979572557461,120
2011-04-19 08:44:10,2011-04-19 09:04:10,2011-04-19 08:54:10,1.5588504856443426,120
2011-04-19 08:54:10,2011-04-19 09:14:10,2011-04-19 09:04:10,0.8036608629756677,120
2011-04-19 09:04:10,2011-04-19 09:24:10,2011-04-19 09:14:10,1.045074227120647,120
2011-04-19 09:14:10,2011-04-19 09:34:10,2011-04-19 09:24:10,1.4221989958597596,120
2011-04-19 09:24:10,2011-04-19 09:44:10,2011-04-19 09:34:10,0.658764375604036,120
2011-04-19 09:34:10,2011-04-19 09:54:10,2011-04-19 09:44:10,0.423223647438659,111
2011-04-19 09:44:10,2011-04-19 10:04:10,2011-04-19 09:54:10,1.058943945962,95
2011-04-19 09:54:10,2011-04-19 10:14:10,2011-04-19 10:04:10,0.7153111391077984,89
2011-04-19 10:04:10,2011-04-19 10:24:10,2011-04-19 10:14:10,0.916211835339004,93
2011-04-19 10:14:10,2011-04-19 10:34:10,2011-04-19 10:24:10,0.7224244287234569,107
2011-04-19 10:24:10,2011-04-19 10:44:10,2011-04-19 10:34:10,0.5604091103734734,119
2011-04-19 10:34:10,2011-04-19 10:54:10,2011-04-19 10:44:10,0.3682062050586134,120
2011-04-19 10:44:10,2011-04-19 11:04:10,2011-04-19 10:54:10,0.9676157129862283,120
2011-04-19 10:54:10,2011-04-19 11:14:10,2011-04-19 11:04:10,0.6884356703000013,120
2011-04-19 11:04:10,2011-04-19 11:24:10,2011-04-19 11:14:10,0.9717517064670612,120
2011-04-19 11:14:10,2011-04-19 11:34:10,2011-04-19 11:24:10,0.8711967709238919,120
2011-04-19 11:24:10,2011-04-19 11:44:10,2011-04-19 11:34:10,0.515466434972816,120
2011-04-19 11:34:10,2011-04-19 11:54:10,2011-04-19 11:44:10,1.209761726318452,120
2011-04-19 11:44:10,2011-04-19 12:04:10,2011-04-19 11:54:10,1.6361398330733818,120
2011-04-19 11:54:10,2011-04-19 12:14:10,2011-04-19 12:04:10,3.433925744386973,120
2011-04-19 12:04:10,2011-04-19 12:24:10,2011-04-19 12:14:10,2.655338656483062,120
2011-04-19 12:14:10,2011-04-19 12:34:10,2011-04-19 12:24:10,1.5310988080830132,120
2011-04-19 12:24:10,2011-04-19 12:44:10,2011-04-19 12:34:10,1.2330343113574433,120
2011-04-19 12:34:10,2011-04-19 12:54:10,2011-04-19 12:44:10,1.1873720652672541,120
2011-04-19 12:44:10,2011-04-19 13:04:10,2011-04-19 12:54:10,1.2632913893060123,120
2011-04-19 12:54:10,2011-04-19 13:14:10,2011-04-19 13:04:10,1.5324137077948765,120
2011-04-19 13:04:10,2011-04-19 13:24:10,2011-04-19 13:14:10,1.440384046400283,120
2011-04-19 13:14:10,2011-04-19 13:34:10,2011-04-19 13:24:10,1.420784473333292,120
2011-04-19 13:24:10,2011-04-19 13:44:10,2011-04-19 13:34:10,1.2327761221270463,120
2011-04-19 13:34:10,2011-04-19 13:54:10,2011-04-19 13:44:10,1.4890949148832107,120
2011-04-19 13:44:10,2011-04-19 14:04:10,2011-04-19 13:54:10,0.7610771476671018,120
2011-04-19 13:54:10,2011-04-19 14:14:10,2011-04-19 14:04:10,1.3335035804447162,120
2011-04-19 14:04:10,2011-04-19 14:24:10,2011-04-19 14:14:10,0.6059736074877246,120
2011-04-19 14:14:10,2011-04-19 14:34:10,2011-04-19 14:24:10,0.8789598458002913,120
2011-04-19 14:24:10,2011-04-19 14:44:10,2011-04-19 14:34:10,1.3650076903476387,120
2011-04-19 14:34:10,2011-04-19 14:54:10,2011-04-19 14:44:10,1.0754630907031897,74
2011-04-20 07:34:10,2011-04-20 07:54:10,2011-04-20 07:44:10,0.9716292248070872,62
2011-04-20 07:44:10,2011-04-20 08:04:10,2011-04-20 07:54:10,0.7398120106432683,120
2011-04-20 07:54:10,2011-04-20 08:14:10,2011-04-20 08:04:10,1.4430893631458794,120
2011-04-20 08:04:10,2011-04-20 08:24:10,2011-04-20 08:14:10,1.3313223823114515,120
2011-04-20 08:14:10,2011-04-20 08:34:10,2011-04-20 08:24:10,0.5987442160188855,120
2011-04-20 08:24:10,2011-04-20 08:44:10,2011-04-20 08:34:10,0.47857673107864324,120
2011-04-20 08:34:10,2011-04-20 08:54:10,2011-04-20 08:44:10,0.7211952557143831,120
2011-04-20 08:44:10,2011-04-20 09:04:10,2011-04-20 08:54:10,0.6116902165217424,120
2011-04-20 08:54:10,2011-04-20 09:14:10,2011-04-20 09:04:10,0.7177420506598291,120
2011-04-20 09:04:10,2011-04-20 09:24:10,2011-04-20 09:14:10,0.61691104400206,120
2011-04-20 09:14:10,2011-04-20 09:34:10,2011-04-20 09:24:10,0.9575312644907373,120
2011-04-20 09:24:10,2011-04-20 09:44:10,2011-04-20 09:34:10,0.622251173025356,120
2011-04-20 09:34:10,2011-04-20 09:54:10,2011-04-20 09:44:10,0.9500651470008304,120
2011-04-20 09:44:10,2011-04-20 10:04:10,2011-04-20 09:54:10,1.4207701997392381,120
2011-04-20 09:54:10,2011-04-20 10:14:10,2011-04-20 10:04:10,1.0243845785392418,120
2011-04-20 10:04:10,2011-04-20 10:24:10,2011-04-20 10:14:10,0.7310945325076511,120
2011-04-20 10:14:10,2011-04-20 10:34:10,2011-04-20 10:24:10,1.0441261763677472,120
2011-04-20 10:24:10,2011-04-20 10:44:10,2011-04-20 10:34:10,1.0368833006455471,120
2011-04-20 10:34:10,2011-04-20 10:54:10,2011-04-20 10:44:10,2.3552872160866083,120
2011-04-20 10:44:10,2011-04-20 11:04:10,2011-04-20 10:54:10,2.211219565950111,120
2011-04-20 10:54:10,2011-04-20 11:14:10,2011-04-20 11:04:10,1.3085714753415691,120
2011-04-20 11:04:10,2011-04-20 11:24:10,2011-04-20 11:14:10,1.868342170194286,120
2011-04-20 11:14:10,2011-04-20 11:34:10,2011-04-20 11:24:10,0.7339896143157306,120
2011-04-20 11:24:10,2011-04-20 11:44:10,2011-04-20 11:34:10,0.774577505032773,120
2011-04-20 11:34:10,2011-04-20 11:54:10,2011-04-20 11:44:10,1.6837639768019954,120
2011-04-20 11:44:10,2011-04-20 12:04:10,2011-04-20 11:54:10,1.6598517381863789,120
2011-04-20 11:54:10,2011-04-20 12:14:10,2011-04-20 12:04:10,2.267275826495846,120
2011-04-20 12:04:10,2011-04-20 12:24:10,2011-04-20 12:14:10,0.8223516440163557,120
