start,end,mid,phase_rms_rad,n_samples,baseline_phase_rms_rad,phase_ratio,is_disturbed
2010-02-09 14:07:20,2010-02-09 14:27:20,2010-02-09 14:17:20,6.217107135807275,120,3.436333498784739,1.8092269385395678,False
2010-02-09 14:17:20,2010-02-09 14:37:20,2010-02-09 14:27:20,12.19364169782962,120,3.4111468160995577,3.574645817142611,True
2010-02-09 14:27:20,2010-02-09 14:47:20,2010-02-09 14:37:20,7.992359853967363,120,3.375955501706601,2.367436374658106,True
2010-02-09 14:37:20,2010-02-09 14:57:20,2010-02-09 14:47:20,7.06499191605386,120,3.3516657504443215,2.107904678477343,True
2010-02-09 14:47:20,2010-02-09 15:07:20,2010-02-09 14:57:20,4.171584181658452,120,3.3516657504443215,1.2446301308850491,False
2010-02-09 14:57:20,2010-02-09 15:17:20,2010-02-09 15:07:20,6.928074656770687,120,3.3516657504443215,2.067054167275556,True
2010-02-09 15:07:20,2010-02-09 15:27:20,2010-02-09 15:17:20,2.894596959409008,120,3.3516657504443215,0.8636293637052798,False
2010-02-09 15:17:20,2010-02-09 15:37:20,2010-02-09 15:27:20,5.768509357734335,120,3.3516657504443215,1.7210873002385811,False
2010-02-09 15:27:20,2010-02-09 15:47:20,2010-02-09 15:37:20,3.6049945048049215,120,3.3312022939108292,1.0821902084405268,False
2010-02-09 15:37:20,2010-02-09 15:57:20,2010-02-09 15:47:20,5.060380940790635,120,3.3312022939108292,1.5190854515322008,False
2010-02-09 15:47:20,2010-02-09 16:07:20,2010-02-09 15:57:20,3.442666169302224,120,3.3112559094321297,1.0396859268701557,False
2010-02-09 15:57:20,2010-02-09 16:17:20,2010-02-09 16:07:20,5.670955630811958,120,3.3112559094321297,1.7126298256375208,False
2010-02-09 16:07:20,2010-02-09 16:27:20,2010-02-09 16:17:20,4.974855744547828,120,3.2674343454383536,1.522557217253101,False
2010-02-09 16:17:20,2010-02-09 16:37:20,2010-02-09 16:27:20,4.396179235740388,95,3.2674343454383536,1.345452967365012,False
2010-02-10 12:27:20,2010-02-10 12:47:20,2010-02-10 12:37:20,1.186095502407728,65,3.2257262952987635,0.3676987424929284,False
2010-02-10 12:37:20,2010-02-10 12:57:20,2010-02-10 12:47:20,2.939237839888036,120,3.199901225482135,0.918540177578505,False
2010-02-10 12:47:20,2010-02-10 13:07:20,2010-02-10 12:57:20,2.223518313447896,120,3.179883442065746,0.699245225165685,False
2010-02-10 12:57:20,2010-02-10 13:17:20,2010-02-10 13:07:20,2.541476052758932,120,3.179883442065746,0.7992356006319258,False
2010-02-10 13:07:20,2010-02-10 13:27:20,2010-02-10 13:17:20,3.606152725476736,120,3.151339054341995,1.1443239408048103,False
2010-02-10 13:17:20,2010-02-10 13:37:20,2010-02-10 13:27:20,2.31436363978982,120,3.122642895734969,0.7411553985090229,False
2010-02-10 13:27:20,2010-02-10 13:47:20,2010-02-10 13:37:20,1.9042586473895284,120,3.0912518197261574,0.6160153744958312,False
2010-02-10 13:37:20,2010-02-10 13:57:20,2010-02-10 13:47:20,2.026082207138625,120,3.0637689186881385,0.6613038583883031,False
2010-02-10 13:47:20,2010-02-10 14:07:20,2010-02-10 13:57:20,2.390191426186917,120,3.0475243545412667,0.7843059310174748,False
2010-02-10 13:57:20,2010-02-10 14:17:20,2010-02-10 14:07:20,1.5479019317376967,120,3.020154832764888,0.5125240318625073,False
2010-02-10 14:07:20,2010-02-10 14:27:20,2010-02-10 14:17:20,3.848116628231908,120,3.002847636757797,1.2814891375530313,False
2010-02-10 14:17:20,2010-02-10 14:37:20,2010-02-10 14:27:20,2.3742590179805423,120,2.968967809104193,0.7996917348514168,False
2010-02-10 14:27:20,2010-02-10 14:47:20,2010-02-10 14:37:20,1.84760460972407,120,2.935015377016954,0.6295042350346763,False
2010-02-10 14:37:20,2010-02-10 14:57:20,2010-02-10 14:47:20,1.7085857273321792,120,2.9158008632237973,0.5859747655891409,False
2010-02-10 14:47:20,2010-02-10 15:07:20,2010-02-10 14:57:20,2.765081425053995,120,2.9158008632237973,0.9483094198678704,False
2010-02-10 14:57:20,2010-02-10 15:17:20,2010-02-10 15:07:20,3.3860185966320087,120,2.9158008632237973,1.1612653797242944,False
2010-02-10 15:07:20,2010-02-10 15:27:20,2010-02-10 15:17:20,3.594938012914658,120,2.9158008632237973,1.2329161631909205,False
2010-02-10 15:17:20,2010-02-10 15:37:20,2010-02-10 15:27:20,2.2575226904056787,120,2.9158008632237973,0.7742376095978288,False
2010-02-10 15:27:20,2010-02-10 15:47:20,2010-02-10 15:37:20,2.9986977783203503,120,2.8977028858553657,1.0348534326821337,False
2010-02-10 15:37:20,2010-02-10 15:57:20,2010-02-10 15:47:20,2.930792914145872,120,2.8907259624355683,1.0138605153968125,False
2010-02-10 15:47:20,2010-02-10 16:07:20,2010-02-10 15:57:20,1.5019925045139249,120,2.8907259624355683,0.5195900697721024,False
2010-02-10 15:57:20,2010-02-10 16:17:20,2010-02-10 16:07:20,5.313390932560749,120,2.8697568216298954,1.851512606403694,False
2010-02-10 16:07:20,2010-02-10 16:27:20,2010-02-10 16:17:20,2.084890139406772,120,2.8697568216298954,0.7265041148060226,False
2010-02-10 16:17:20,2010-02-10 16:37:20,2010-02-10 16:27:20,2.7115716391938363,113,2.8697568216298954,0.9448785411907421,False
2010-02-10 16:27:20,2010-02-10 16:47:20,2010-02-10 16:37:20,0.8410389325565624,53,2.8353433043673277,0.296626842774593,False
2010-02-11 09:17:20,2010-02-11 09:37:20,2010-02-11 09:27:20,1.1786477811021097,50,2.8353433043673277,0.41569843739437773,False
2010-02-11 09:27:20,2010-02-11 09:47:20,2010-02-11 09:37:20,3.9522938139046433,110,2.8353433043673277,1.3939383664111706,False
2010-02-11 09:37:20,2010-02-11 09:57:20,2010-02-11 09:47:20,4.207451404789959,120,2.8353433043673277,1.4839301464161851,False
2010-02-11 09:47:20,2010-02-11 10:07:20,2010-02-11 09:57:20,3.1856722260933994,120,2.8353433043673277,1.1235578496566727,False
2010-02-11 09:57:20,2010-02-11 10:17:20,2010-02-11 10:07:20,2.6074209852343664,120,2.8353433043673277,0.9196138545967648,False
2010-02-11 10:07:20,2010-02-11 10:27:20,2010-02-11 10:17:20,2.6795416356636297,120,2.8163334433791674,0.9514291150299985,False
2010-02-11 10:17:20,2010-02-11 10:37:20,2010-02-11 10:27:20,5.06576707024212,120,2.8163334433791674,1.7987099795129293,False
2010-02-11 10:27:20,2010-02-11 10:47:20,2010-02-11 10:37:20,5.069466763362671,120,2.8098381902098173,1.8041845900685556,False
2010-02-11 10:37:20,2010-02-11 10:57:20,2010-02-11 10:47:20,8.263059010620278,120,2.8098381902098173,2.9407597346391166,True
2010-02-11 10:47:20,2010-02-11 11:07:20,2010-02-11 10:57:20,3.760280588688692,120,2.8098381902098173,1.3382552069334295,False
2010-02-11 10:57:20,2010-02-11 11:17:20,2010-02-11 11:07:20,4.032534535312748,120,2.8098381902098173,1.4351483118718764,False
2010-02-11 11:07:20,2010-02-11 11:27:20,2010-02-11 11:17:20,3.964899490146408,120,2.8098381902098173,1.411077514698574,False
2010-02-11 11:17:20,2010-02-11 11:37:20,2010-02-11 11:27:20,5.915392941791154,120,2.8098381902098173,2.1052432707341904,True
2010-02-11 11:27:20,2010-02-11 11:47:20,2010-02-11 11:37:20,2.8868549654621285,120,2.8098381902098173,1.0274096834190158,False
2010-02-11 11:37:20,2010-02-11 11:57:20,2010-02-11 11:47:20,3.5188173091871984,120,2.8098381902098173,1.2523202657888424,False
2010-02-11 11:47:20,2010-02-11 12:07:20,2010-02-11 11:57:20,2.3755686415717543,120,2.7850594248261435,0.8529687447225829,False
2010-02-11 11:57:20,2010-02-11 12:17:20,2010-02-11 12:07:20,4.73807437087921,120,2.762385298615361,1.7152112608093297,False
2010-02-11 12:07:20,2010-02-11 12:27:20,2010-02-11 12:17:20,3.065801298628275,120,2.762385298615361,1.1098384067439835,False
2010-02-11 12:17:20,2010-02-11 12:37:20,2010-02-11 12:27:20,1.7051073665284535,120,2.762385298615361,0.6172590649766108,False
2010-02-11 12:27:20,2010-02-11 12:47:20,2010-02-11 12:37:20,2.8146389558213425,120,2.7411427178575956,1.0268122624498697,False
2010-02-11 12:37:20,2010-02-11 12:57:20,2010-02-11 12:47:20,2.147096880393384,120,2.7170839513661504,0.7902210306434673,False
2010-02-11 12:47:20,2010-02-11 13:07:20,2010-02-11 12:57:20,2.297101877282465,120,2.6972231303124206,0.851654374258755,False
2010-02-11 12:57:20,2010-02-11 13:17:20,2010-02-11 13:07:20,3.436275035567107,120,2.6972231303124206,1.2740047335902394,False
2010-02-11 13:07:20,2010-02-11 13:27:20,2010-02-11 13:17:20,7.386941793036171,120,2.681208128547317,2.755079590571892,True
2010-02-11 13:17:20,2010-02-11 13:37:20,2010-02-11 13:27:20,5.089743900137624,120,2.6554448553441707,1.916719863300624,False
2010-02-11 13:27:20,2010-02-11 13:47:20,2010-02-11 13:37:20,2.21254667352632,120,2.6554448553441707,0.8332113050939456,False
2010-02-11 13:37:20,2010-02-11 13:57:20,2010-02-11 13:47:20,2.174892746885424,120,2.6554448553441707,0.8190314110678594,False
2010-02-11 13:47:20,2010-02-11 14:07:20,2010-02-11 13:57:20,1.0748675301996329,120,2.666744890289289,0.4030635004171813,False
2010-02-11 13:57:20,2010-02-11 14:17:20,2010-02-11 14:07:20,2.028447761775816,120,2.681208128547317,0.756542448226439,False
2010-02-11 14:07:20,2010-02-11 14:27:20,2010-02-11 14:17:20,2.551785452245517,120,2.666744890289289,0.9568914752729492,False
2010-02-11 14:17:20,2010-02-11 14:37:20,2010-02-11 14:27:20,2.352338448641509,120,2.666744890289289,0.882101042813408,False
2010-02-11 14:27:20,2010-02-11 14:47:20,2010-02-11 14:37:20,2.900808812301723,120,2.666744890289289,1.0877713960809512,False
2010-02-11 14:37:20,2010-02-11 14:57:20,2010-02-11 14:47:20,3.636542765563927,120,2.666744890289289,1.363663535573301,False
2010-02-11 14:47:20,2010-02-11 15:07:20,2010-02-11 14:57:20,3.0333121703345323,120,2.666744890289289,1.137458697822977,False
2010-02-11 14:57:20,2010-02-11 15:17:20,2010-02-11 15:07:20,2.631348075024712,120,2.681208128547317,0.981403885438159,False
2010-02-11 15:07:20,2010-02-11 15:27:20,2010-02-11 15:17:20,1.713300997345406,120,2.681208128547317,0.6390033578906369,False
2010-02-11 15:17:20,2010-02-11 15:37:20,2010-02-11 15:27:20,2.569335916847888,120,2.666744890289289,0.9634727064459345,False
2010-02-11 15:27:20,2010-02-11 15:47:20,2010-02-11 15:37:20,1.5532052756308603,120,2.666744890289289,0.5824348932988368,False
2010-02-11 15:37:20,2010-02-11 15:57:20,2010-02-11 15:47:20,3.3658924067811933,120,2.666744890289289,1.2621726281496917,False
2010-02-11 15:47:20,2010-02-11 16:07:20,2010-02-11 15:57:20,3.471406556006263,120,2.64264810996983,1.3136090813263421,False
2010-02-11 15:57:20,2010-02-11 16:17:20,2010-02-11 16:07:20,1.473758989526928,120,2.6260703740771727,0.5612031589385039,False
2010-02-11 16:07:20,2010-02-11 16:27:20,2010-02-11 16:17:20,4.451642394448463,120,2.6260703740771727,1.695172543124559,False
2010-02-11 16:17:20,2010-02-11 16:37:20,2010-02-11 16:27:20,6.46852757294042,120,2.6260703740771727,2.4631965833031133,True
2010-02-11 16:27:20,2010-02-11 16:47:20,2010-02-11 16:37:20,1.327937271306414,71,2.6260703740771727,0.5056746705704962,False
2010-02-12 09:17:20,2010-02-12 09:37:20,2010-02-12 09:27:20,1.0247409312613476,57,2.614106829182,0.392004228680282,False
2010-02-12 09:27:20,2010-02-12 09:47:20,2010-02-12 09:37:20,5.107324526893152,117,2.614106829182,1.9537550913676027,False
2010-02-12 09:37:20,2010-02-12 09:57:20,2010-02-12 09:47:20,2.2876100013705125,120,2.614106829182,0.8751019567499259,False
2010-02-12 09:47:20,2010-02-12 10:07:20,2010-02-12 09:57:20,4.223112990219816,120,2.5884673122488704,1.631511037530066,False
2010-02-12 09:57:20,2010-02-12 10:17:20,2010-02-12 10:07:20,2.6207926731296336,120,2.588378451041127,1.012522984061882,False
2010-02-12 10:07:20,2010-02-12 10:27:20,2010-02-12 10:17:20,2.28806860270834,120,2.588378451041127,0.8839776122336388,False
2010-02-12 10:17:20,2010-02-12 10:37:20,2010-02-12 10:27:20,1.854625034122006,120,2.588378451041127,0.7165200410998699,False
2010-02-12 10:27:20,2010-02-12 10:47:20,2010-02-12 10:37:20,1.136008652855799,120,2.588378451041127,0.43888815887756316,False
2010-02-12 10:37:20,2010-02-12 10:57:20,2010-02-12 10:47:20,1.577580623676051,120,2.588378451041127,0.6094860753617766,False
2010-02-12 10:47:20,2010-02-12 11:07:20,2010-02-12 10:57:20,1.7755707374693372,120,2.5605606845467026,0.6934304459898663,False
2010-02-12 10:57:20,2010-02-12 11:17:20,2010-02-12 11:07:20,1.121746400677626,120,2.5605606845467026,0.4380862392551378,False
2010-02-12 11:07:20,2010-02-12 11:27:20,2010-02-12 11:17:20,1.6293953360022364,120,2.5466307525022245,0.6398239455803529,False
2010-02-12 11:17:20,2010-02-12 11:37:20,2010-02-12 11:27:20,1.5534171379579984,120,2.5372260741578723,0.6122501868398114,False
2010-02-12 11:27:20,2010-02-12 11:47:20,2010-02-12 11:37:20,3.1740946580380927,120,2.5181943192527987,1.2604645454763448,False
2010-02-12 11:37:20,2010-02-12 11:57:20,2010-02-12 11:47:20,2.4337762117114563,120,2.4907847848819156,0.97711220434761,False
2010-02-12 11:47:20,2010-02-12 12:07:20,2010-02-12 11:57:20,3.3374390941074497,120,2.4907847848819156,1.3399146784436748,False
2010-02-12 11:57:20,2010-02-12 12:17:20,2010-02-12 12:07:20,1.2030348746678532,120,2.478045264815733,0.485477360623318,False
2010-02-12 12:07:20,2010-02-12 12:27:20,2010-02-12 12:17:20,1.1123579863206965,120,2.478045264815733,0.44888525730921675,False
2010-02-12 12:17:20,2010-02-12 12:37:20,2010-02-12 12:27:20,0.893648429956073,120,2.468604144150758,0.3620055617558332,False
2010-02-12 12:27:20,2010-02-12 12:47:20,2010-02-12 12:37:20,2.2978798697357337,120,2.456626092600673,0.9353803888418019,False
2010-02-12 12:37:20,2010-02-12 12:57:20,2010-02-12 12:47:20,3.006997495195244,120,2.4516019893390775,1.2265439122138642,False
2010-02-12 12:47:20,2010-02-12 13:07:20,2010-02-12 12:57:20,1.7174487703796162,120,2.4415013953366813,0.7034396022299964,False
2010-02-12 12:57:20,2010-02-12 13:17:20,2010-02-12 13:07:20,2.301163074142977,120,2.4158977893210762,0.9525084564068654,False
2010-02-12 13:07:20,2010-02-12 13:27:20,2010-02-12 13:17:20,1.098196712209152,120,2.3969875692776705,0.4581570327209049,False
2010-02-12 13:17:20,2010-02-12 13:37:20,2010-02-12 13:27:20,2.290694700537569,120,2.393073598905781,0.957218658709442,False
2010-02-12 13:27:20,2010-02-12 13:47:20,2010-02-12 13:37:20,3.39770880880697,120,2.382880033879336,1.425883284302605,False
2010-02-12 13:37:20,2010-02-12 13:57:20,2010-02-12 13:47:20,1.4160767187517165,120,2.3749138297761485,0.5962644627342927,False
2010-02-12 13:47:20,2010-02-12 14:07:20,2010-02-12 13:57:20,1.460459847839425,120,2.3632987333110256,0.6179751324934253,False
2010-02-12 13:57:20,2010-02-12 14:17:20,2010-02-12 14:07:20,2.0844526139999697,120,2.3408763794233822,0.8904582199737621,False
2010-02-12 14:07:20,2010-02-12 14:27:20,2010-02-12 14:17:20,1.836758907601091,120,2.3218889749975373,0.791062332169883,False
2010-02-12 14:17:20,2010-02-12 14:37:20,2010-02-12 14:27:20,1.4992835802158735,120,2.3077633569663982,0.649669549388596,False
2010-02-12 14:27:20,2010-02-12 14:47:20,2010-02-12 14:37:20,1.4797866376604,120,2.3077633569663982,0.6412211343911837,False
2010-02-12 14:37:20,2010-02-12 14:57:20,2010-02-12 14:47:20,1.2756517083786394,120,2.3077633569663982,0.5527653884129218,False
2010-02-12 14:47:20,2010-02-12 15:07:20,2010-02-12 14:57:20,3.608909381986642,120,2.2995214719393555,1.5694175618821178,False
2010-02-12 14:57:20,2010-02-12 15:17:20,2010-02-12 15:07:20,1.4675639654124373,120,2.2995214719393555,0.6382040712908554,False
2010-02-12 15:07:20,2010-02-12 15:27:20,2010-02-12 15:17:20,1.4131434576518302,120,2.2974908735090995,0.6150812061740419,False
2010-02-12 15:17:20,2010-02-12 15:37:20,2010-02-12 15:27:20,0.90870283023689,120,2.2974908735090995,0.3955196691810889,False
2010-02-12 15:27:20,2010-02-12 15:47:20,2010-02-12 15:37:20,2.3980193669306957,120,2.2938982889100172,1.0453904510605627,False
2010-02-12 15:37:20,2010-02-12 15:57:20,2010-02-12 15:47:20,2.3959557716246453,120,2.2938982889100172,1.0444908491400995,False
2010-02-12 15:47:20,2010-02-12 16:07:20,2010-02-12 15:57:20,0.8988200700873247,120,2.2974908735090995,0.39121812428116476,False
2010-02-12 15:57:20,2010-02-12 16:17:20,2010-02-12 16:07:20,1.3252927166703945,120,2.2974908735090995,0.5768435174004384,False
2010-02-12 16:07:20,2010-02-12 16:27:20,2010-02-12 16:17:20,1.7769889191698782,120,2.2995214719393555,0.7727646559747985,False
2010-02-12 16:17:20,2010-02-12 16:37:20,2010-02-12 16:27:20,1.872385653161705,120,2.2974908735090995,0.81496978932582,False
2010-02-12 16:27:20,2010-02-12 16:47:20,2010-02-12 16:37:20,1.6680095542179465,88,2.2974908735090995,0.7260135713489441,False
2010-02-13 09:17:20,2010-02-13 09:37:20,2010-02-13 09:27:20,3.4795790547593093,64,2.2974908735090995,1.5145126776694149,False
2010-02-13 09:27:20,2010-02-13 09:47:20,2010-02-13 09:37:20,4.0569726210168255,120,2.2974908735090995,1.7658275241896222,False
2010-02-13 09:37:20,2010-02-13 09:57:20,2010-02-13 09:47:20,5.660762087097094,120,2.2974908735090995,2.46388882426813,True
2010-02-13 09:47:20,2010-02-13 10:07:20,2010-02-13 09:57:20,5.148266479322993,120,2.2974908735090995,2.2408212971308688,True
2010-02-13 09:57:20,2010-02-13 10:17:20,2010-02-13 10:07:20,2.47793350281642,120,2.2974908735090995,1.078538997211214,False
2010-02-13 10:07:20,2010-02-13 10:27:20,2010-02-13 10:17:20,2.6828746214310044,120,2.2995214719393555,1.1667099673430485,False
2010-02-13 10:17:20,2010-02-13 10:37:20,2010-02-13 10:27:20,5.518492869531039,120,2.2995214719393555,2.3998440270605035,True
2010-02-13 10:27:20,2010-02-13 10:47:20,2010-02-13 10:37:20,2.7225962635384646,120,2.2995214719393555,1.1839838404475949,False
2010-02-13 10:37:20,2010-02-13 10:57:20,2010-02-13 10:47:20,3.038544388361734,120,2.315288692174116,1.3123825113612342,False
2010-02-13 10:47:20,2010-02-13 11:07:20,2010-02-13 10:57:20,3.579331796522453,120,2.315288692174116,1.5459548559196599,False
2010-02-13 10:57:20,2010-02-13 11:17:20,2010-02-13 11:07:20,1.556963989366642,120,2.3408763794233822,0.6651201246902931,False
2010-02-13 11:07:20,2010-02-13 11:27:20,2010-02-13 11:17:20,2.912930225000557,120,2.3408763794233822,1.2443759314270524,False
2010-02-13 11:17:20,2010-02-13 11:37:20,2010-02-13 11:27:20,7.080953698084955,120,2.3639535451066314,2.995386145697526,True
2010-02-13 11:27:20,2010-02-13 11:47:20,2010-02-13 11:37:20,3.5041675069979275,120,2.3857622065981996,1.468783224625909,False
2010-02-13 11:37:20,2010-02-13 11:57:20,2010-02-13 11:47:20,3.9170546079145354,120,2.3857622065981996,1.6418461978655319,False
2010-02-13 11:47:20,2010-02-13 12:07:20,2010-02-13 11:57:20,5.75830740340563,120,2.3857622065981996,2.4136133045783557,True
2010-02-13 11:57:20,2010-02-13 12:17:20,2010-02-13 12:07:20,1.8536610735911248,120,2.3857622065981996,0.7769680768957334,False
2010-02-13 12:07:20,2010-02-13 12:27:20,2010-02-13 12:17:20,3.822658083403722,120,2.3857622065981996,1.602279587140563,False
2010-02-13 12:17:20,2010-02-13 12:37:20,2010-02-13 12:27:20,2.453977399716249,120,2.3857622065981996,1.0285926203916675,False
2010-02-13 12:27:20,2010-02-13 12:47:20,2010-02-13 12:37:20,3.510225136934856,120,2.3639535451066314,1.4848959888408126,False
2010-02-13 12:37:20,2010-02-13 12:57:20,2010-02-13 12:47:20,3.176750726509493,120,2.3639535451066314,1.343829591357811,False
2010-02-13 12:47:20,2010-02-13 13:07:20,2010-02-13 12:57:20,3.1478331094155667,120,2.3639535451066314,1.3315968564321246,False
2010-02-13 12:57:20,2010-02-13 13:17:20,2010-02-13 13:07:20,5.183605942290378,120,2.3639535451066314,2.1927697999905327,True
2010-02-13 13:07:20,2010-02-13 13:27:20,2010-02-13 13:17:20,3.4553294248338573,120,2.3639535451066314,1.4616739960843845,False
2010-02-13 13:17:20,2010-02-13 13:37:20,2010-02-13 13:27:20,4.921000528323851,120,2.3639535451066314,2.081682416522224,True
2010-02-13 13:27:20,2010-02-13 13:47:20,2010-02-13 13:37:20,4.2450520595972,120,2.3639535451066314,1.7957425890980094,False
2010-02-13 13:37:20,2010-02-13 13:57:20,2010-02-13 13:47:20,1.4502644742416124,120,2.3639535451066314,0.613491105712991,False
2010-02-13 13:47:20,2010-02-13 14:07:20,2010-02-13 13:57:20,1.9905581914280468,120,2.3639535451066314,0.842046238830915,False
2010-02-13 13:57:20,2010-02-13 14:17:20,2010-02-13 14:07:20,2.503412542948785,120,2.3408763794233822,1.0694338944824757,False
2010-02-13 14:07:20,2010-02-13 14:27:20,2010-02-13 14:17:20,3.233437636606439,120,2.3174184817780272,1.3952756750803166,False
2010-02-13 14:17:20,2010-02-13 14:37:20,2010-02-13 14:27:20,2.209639022573294,120,2.303292863746888,0.9593391519386543,False
2010-02-13 14:27:20,2010-02-13 14:47:20,2010-02-13 14:37:20,2.449226578961906,120,2.303292863746888,1.0633587319754119,False
2010-02-13 14:37:20,2010-02-13 14:57:20,2010-02-13 14:47:20,1.533644293150772,120,2.2995214719393555,0.6669406273720667,False
2010-02-13 14:47:20,2010-02-13 15:07:20,2010-02-13 14:57:20,2.9475741933898214,120,2.2995214719393555,1.2818206871988524,False
2010-02-13 14:57:20,2010-02-13 15:17:20,2010-02-13 15:07:20,1.7688202935079314,120,2.2995214719393555,0.7692123405206367,False
2010-02-13 15:07:20,2010-02-13 15:27:20,2010-02-13 15:17:20,2.478157026815046,120,2.2995214719393555,1.0776837951093512,False
2010-02-13 15:17:20,2010-02-13 15:37:20,2010-02-13 15:27:20,3.2497978260991074,120,2.2942872851366514,1.4164737987054417,False
2010-02-13 15:27:20,2010-02-13 15:47:20,2010-02-13 15:37:20,3.169818299627116,120,2.2942872851366514,1.3816135059294967,False
2010-02-13 15:37:20,2010-02-13 15:57:20,2010-02-13 15:47:20,2.653948144914948,120,2.2995214719393555,1.1541306212186304,False
2010-02-13 15:47:20,2010-02-13 16:07:20,2010-02-13 15:57:20,2.91963408865056,120,2.303292863746888,1.267591340469417,False
2010-02-13 15:57:20,2010-02-13 16:17:20,2010-02-13 16:07:20,2.329414310205255,120,2.3174184817780272,1.0051763755754741,False
2010-02-13 16:07:20,2010-02-13 16:27:20,2010-02-13 16:17:20,1.9224908367370603,120,2.3408763794233822,0.8212696978089117,False
2010-02-13 16:17:20,2010-02-13 16:37:20,2010-02-13 16:27:20,1.6562002227720405,120,2.3174184817780272,0.7146746415439518,False
2010-02-13 16:27:20,2010-02-13 16:47:20,2010-02-13 16:37:20,1.85723488094435,106,2.3174184817780272,0.8014240395284136,False
2010-02-14 09:17:20,2010-02-14 09:37:20,2010-02-14 09:27:20,1.87806628908956,72,2.3174184817780272,0.8104130970978636,False
2010-02-14 09:27:20,2010-02-14 09:47:20,2010-02-14 09:37:20,3.41051054306203,120,2.3174184817780272,1.4716852264185507,False
2010-02-14 09:37:20,2010-02-14 09:57:20,2010-02-14 09:47:20,1.8461677264871443,120,2.3174184817780272,0.7966484003660322,False
2010-02-14 09:47:20,2010-02-14 10:07:20,2010-02-14 09:57:20,1.0818983357340322,120,2.3174184817780272,0.4668549699767438,False
2010-02-14 09:57:20,2010-02-14 10:17:20,2010-02-14 10:07:20,1.9939822396884572,120,2.3174184817780272,0.8604325266960781,False
2010-02-14 10:07:20,2010-02-14 10:27:20,2010-02-14 10:17:20,2.891873743007066,120,2.3174184817780272,1.2478858547759104,False
2010-02-14 10:17:20,2010-02-14 10:37:20,2010-02-14 10:27:20,2.042301522497311,120,2.3174184817780272,0.8812830045829123,False
2010-02-14 10:27:20,2010-02-14 10:47:20,2010-02-14 10:37:20,2.263535385755614,120,2.303292863746888,0.9827388524416307,False
2010-02-14 10:37:20,2010-02-14 10:57:20,2010-02-14 10:47:20,1.7647638763435594,120,2.2995214719393555,0.7674483138681911,False
2010-02-14 10:47:20,2010-02-14 11:07:20,2010-02-14 10:57:20,0.9417166580808648,120,2.2995214719393555,0.40952722971821,False
2010-02-14 10:57:20,2010-02-14 11:17:20,2010-02-14 11:07:20,1.2448610058798038,120,2.2942872851366514,0.5425915986827508,False
2010-02-14 11:07:20,2010-02-14 11:27:20,2010-02-14 11:17:20,0.8802257535242517,120,2.290631064314865,0.3842721629148647,False
2010-02-14 11:17:20,2010-02-14 11:37:20,2010-02-14 11:27:20,1.018047628545532,120,2.290631064314865,0.44443980718039955,False
2010-02-14 11:27:20,2010-02-14 11:47:20,2010-02-14 11:37:20,1.7206555261025636,120,2.290631064314865,0.7511709558593702,False
2010-02-14 11:37:20,2010-02-14 11:57:20,2010-02-14 11:47:20,1.3537375607881998,120,2.290631064314865,0.5909889121289408,False
2010-02-14 11:47:20,2010-02-14 12:07:20,2010-02-14 11:57:20,2.15606436899434,120,2.2942872851366514,0.9397534401913061,False
2010-02-14 11:57:20,2010-02-14 12:17:20,2010-02-14 12:07:20,2.0801961529332726,120,2.2942872851366514,0.9066851245742631,False
2010-02-14 12:07:20,2010-02-14 12:27:20,2010-02-14 12:17:20,3.844957299447141,120,2.2942872851366514,1.6758831051178185,False
2010-02-14 12:17:20,2010-02-14 12:37:20,2010-02-14 12:27:20,2.5329760955568124,120,2.2942872851366514,1.1040361475071088,False
2010-02-14 12:27:20,2010-02-14 12:47:20,2010-02-14 12:37:20,3.0592957451978067,120,2.2995214719393555,1.330405383263361,False
2010-02-14 12:37:20,2010-02-14 12:57:20,2010-02-14 12:47:20,1.211458392191427,120,2.303292863746888,0.5259680222430263,False
2010-02-14 12:47:20,2010-02-14 13:07:20,2010-02-14 12:57:20,3.017349139211636,120,2.3174184817780272,1.3020303250954444,False
2010-02-14 12:57:20,2010-02-14 13:17:20,2010-02-14 13:07:20,1.1252042909529854,120,2.3174184817780272,0.485542123617517,False
2010-02-14 13:07:20,2010-02-14 13:27:20,2010-02-14 13:17:20,1.131529070621126,120,2.3626850409149505,0.4789165932091148,False
2010-02-14 13:17:20,2010-02-14 13:37:20,2010-02-14 13:27:20,1.5943510655829276,120,2.3965691847389152,0.665263943029718,False
2010-02-14 13:27:20,2010-02-14 13:47:20,2010-02-14 13:37:20,2.4592747854850963,120,2.3965691847389152,1.0261647363011606,False
2010-02-14 13:37:20,2010-02-14 13:57:20,2010-02-14 13:47:20,1.4912815636390129,120,2.3965691847389152,0.6222568382900553,False
2010-02-14 13:47:20,2010-02-14 14:07:20,2010-02-14 13:57:20,1.4020536611758598,120,2.3965691847389152,0.5850253229090906,False
2010-02-14 13:57:20,2010-02-14 14:17:20,2010-02-14 14:07:20,3.494642121092157,120,2.3626850409149505,1.4790977470864486,False
2010-02-14 14:07:20,2010-02-14 14:27:20,2010-02-14 14:17:20,1.6446220015372723,120,2.3965691847389152,0.686240151968089,False
2010-02-14 14:17:20,2010-02-14 14:37:20,2010-02-14 14:27:20,1.6667715308125806,120,2.3965691847389152,0.6954823342578197,False
