day,doppler_rms_mm_s,n_60s_samples,tropo_rate_rms,elongation_deg,solar_model_mm_s,decimal_year,doppler_smooth_mm_s,solar_smooth_mm_s,tropo_smooth
2010-01-01,0.9795601102892499,70,0.00014116166848725104,2.6405,0.758931678027321,2010.0,1.6917822089495382,0.9018177226606122,0.0001328442952948462
2010-01-02,1.9280836439649078,69,0.0001337433683595495,2.4122,0.8477753245843308,2010.002737850787,1.9280836439649078,0.9558601207368936,0.00013207669854999182
2010-01-03,1.4554807739341686,68,0.0001228493130537542,2.187,0.9558601207368936,2010.0054757015744,2.0598797358127974,1.0225526691760822,0.00013201096039006736
2010-01-04,3.170611223766848,67,0.0001319452222301429,1.9657,1.089245217615271,2010.0082135523614,2.0989121590909456,1.089245217615271,0.0001319452222301429
2010-01-05,2.6596138031955086,66,0.00013207669854999182,1.75,1.2558593952479118,2010.0109514031485,2.0989121590909456,1.2558593952479118,0.0001319452222301429
2010-01-06,2.191675827660687,65,0.00012841288249050824,1.5419,1.4664770447437288,2010.0136892539356,2.1817444435161053,1.4664770447437288,0.00012841288249050824
2010-01-07,2.0989121590909456,64,0.00012104953132859227,1.3451,1.7334224875482147,2010.0164271047229,2.1817444435161053,1.7334224875482147,0.0001319452222301429
2010-01-08,1.95808963626072,113,0.0001573490066642855,1.1651,2.0669104007569317,2010.01916495551,2.1817444435161053,1.7334224875482147,0.00012841288249050824
2010-01-14,2.1817444435161053,61,0.00012582896462541785,1.0374,2.382729972917099,2010.0355920602328,2.1817444435161053,1.7334224875482147,0.00012841288249050824
2010-01-15,1.8142323604851895,61,0.00013347002026459332,1.1969,1.9998513484167477,2010.03832991102,2.0989121590909456,1.7334224875482147,0.00012717837945963134
2010-01-16,2.425331562302076,61,0.00012208463229392637,1.3798,1.680182897086493,2010.041067761807,2.074188491400631,1.680182897086493,0.00012987792082628168
2010-01-17,3.876641920322963,57,0.00017136420440113826,1.5778,1.425717593509855,2010.043805612594,2.074188491400631,1.425717593509855,0.00012972745877321256
2010-01-18,1.6769306639475845,61,0.00012717837945963134,1.7861,1.2248460553950864,2010.0465434633813,1.8142323604851895,1.2248460553950864,0.00012987792082628168
2010-01-19,2.074188491400631,61,0.00012987792082628168,2.0012,1.0656319338062428,2010.0492813141684,2.074188491400631,1.0656319338062428,0.00012987792082628168
2010-01-20,1.5852655807773472,61,0.00012972745877321256,2.2213,0.937819688806815,2010.0520191649555,1.6769306639475845,0.937819688806815,0.00016329784345082643
2010-01-21,1.5943244798328438,117,0.00016329784345082643,2.445,0.8338727393641163,2010.0547570157426,1.5943244798328438,0.8338727393641163,0.00016329784345082643
2010-01-22,3.2307667442338044,355,0.00017540463337991437,2.6714,0.7481996423263552,2010.0574948665299,1.5852655807773472,0.7481996423263552,0.00017540463337991437
2010-01-23,1.5500199934807941,358,0.0001775391152027665,2.8998,0.676715609162015,2010.060232717317,1.5500199934807941,0.676715609162015,0.00017670201948348532
2010-01-24,1.145006337286785,362,0.00017670201948348532,3.1298,0.6163631929326333,2010.062970568104,1.145006337286785,0.6163631929326333,0.0001775391152027665
2010-01-25,1.0929933157503195,365,0.0001781551492133484,3.3611,0.5648658479035068,2010.065708418891,1.0929933157503195,0.5648658479035068,0.0001781551492133484
2010-01-26,0.7321250030436856,369,0.00017973792313333037,3.5935,0.5204986646080056,2010.0684462696784,0.8289142763122836,0.5204986646080056,0.00017973792313333037
2010-01-27,0.8289142763122836,373,0.00018199180156319177,3.8267,0.48196508821533307,2010.0711841204654,0.7321250030436856,0.48196508821533307,0.00018199180156319177
2010-01-28,0.5689061371527085,376,0.0001827392743059146,4.0605,0.44824495257989944,2010.0739219712525,0.5954439684595696,0.44824495257989944,0.0001827392743059146
2010-01-29,0.47230279997020963,380,0.00018308866588603303,4.295,0.4185028055238708,2010.0766598220398,0.5689061371527085,0.4185028055238708,0.00018308866588603303
2010-01-30,0.457725696240724,384,0.00018659802112376886,4.5299,0.39212606797496796,2010.0793976728269,0.5689061371527085,0.39212606797496796,0.0001840300858109398
2010-01-31,0.5954439684595696,388,0.0001840300858109398,4.7653,0.36858091295705564,2010.082135523614,0.5506924170047476,0.36858091295705564,0.00018659802112376886
2010-02-01,0.5506924170047476,391,0.00018978810538946363,5.001,0.3474649096267628,2010.084873374401,0.5506924170047476,0.3474649096267628,0.00018925410409352539
2010-02-02,0.6054734686288524,395,0.00018925410409352539,5.2369,0.3284391137083631,2010.0876112251883,0.5506924170047476,0.3284391137083631,0.00018946972479760816
2010-02-03,0.45819775947941394,399,0.00018946972479760816,5.4731,0.31120985284246316,2010.0903490759754,0.5506924170047476,0.31120985284246316,0.00018978810538946363
2010-02-04,0.729677730234847,403,0.00019259923890719782,5.7096,0.29554168768624905,2010.0930869267625,0.5506924170047476,0.29554168768624905,0.00019023283241617907
2010-02-05,0.38908121431405723,407,0.00019023283241617907,5.9462,0.2812495570913441,2010.0958247775495,0.45819775947941394,0.2812495570913441,0.0001918835243747055
2010-02-06,0.3950431546177701,411,0.0001987808252795309,6.1829,0.2681651763053986,2010.0985626283368,0.4517915028566703,0.2681651763053986,0.0001918835243747055
2010-02-07,0.8286107727640047,415,0.0001918835243747055,6.4199,0.256136499672538,2010.101300479124,0.3950431546177701,0.256136499672538,0.0001918835243747055
2010-02-08,0.3212765260957451,419,0.0001970621973167794,6.6569,0.24505814085776786,2010.104038329911,0.38908121431405723,0.24505814085776786,0.0001918835243747055
2010-02-09,0.4517915028566703,238,0.00018280344520106088,6.8941,0.2348168404379239,2010.1067761806983,0.3212765260957451,0.2348168404379239,0.0001970621973167794
2010-02-10,0.22229521815124828,241,0.00018968047371992802,7.1314,0.22532798542810856,2010.1095140314853,0.28629577643218374,0.22532798542810856,0.0001970621973167794
2010-02-11,0.28629577643218374,431,0.0002005203559447251,7.3689,0.2165105756117937,2010.1122518822724,0.28602297726197334,0.2165105756117937,0.0002005203559447251
2010-02-12,0.18628696538751344,435,0.00020384709811447664,7.6064,0.20830470513064078,2010.1149897330595,0.28602297726197334,0.20830470513064078,0.00020357093707110428
2010-02-13,0.28602297726197334,439,0.00020357093707110428,7.8441,0.20064463128614107,2010.1177275838468,0.28602297726197334,0.20064463128614107,0.00020357093707110428
2010-02-14,0.16795357026105628,443,0.00020475254544945518,8.082,0.19347940762772622,2010.1204654346338,0.28629577643218374,0.19347940762772622,0.00020384709811447664
2010-02-15,0.4396842572016499,447,0.00020407980149987834,8.32,0.18676687116038845,2010.123203285421,0.28602297726197334,0.18676687116038845,0.00020384709811447664
2010-02-16,0.2991387025272962,373,0.0001794017175220906,8.5581,0.18046681656164615,2010.125941136208,0.28602297726197334,0.18046681656164615,0.00020357093707110428
2010-02-17,0.32200441281039827,456,0.00020598301699678394,8.7963,0.17454359026936983,2010.1286789869953,0.19644692206653766,0.17454359026936983,0.0001999474202742918
2010-02-18,0.1718489023254959,397,0.0001782317112957494,9.0348,0.16896092603525115,2010.1314168377824,0.2638298783038536,0.16896092603525115,0.0001999474202742918
2010-02-19,0.19644692206653766,458,0.0001999474202742918,9.2733,0.16369771100109656,2010.1341546885694,0.21658728957555706,0.16369771100109656,0.0001999474202742918
2010-02-20,0.11505629894218582,413,0.00017819702836914387,9.5121,0.15872210711778367,2010.1368925393565,0.19644692206653766,0.15872210711778367,0.00020598301699678394
2010-02-21,0.2638298783038536,338,0.00028831366706825513,9.751,0.1540158213051739,2010.1396303901438,0.19029865842161553,0.1540158213051739,0.0002522070322620799
