start,end,mid,phase_rms_rad,n_samples,day,elongation_deg,phase_expected,phase_ratio,phase_smooth,clean_signal,event_flag
2014-01-03 12:27:50,2014-01-03 12:47:50,2014-01-03 12:37:50,0.6743143313439968,120,2014-01-03,13.8287,0.3291314681402348,2.048768946810908,1.3054801850999183,1.5693604316591754,False
2014-01-03 12:37:50,2014-01-03 12:57:50,2014-01-03 12:47:50,0.7729698264007473,120,2014-01-03,13.8287,0.3291314681402348,2.3485138955823084,1.3110723235939565,1.79129240494108,False
2014-01-03 12:47:50,2014-01-03 13:07:50,2014-01-03 12:57:50,0.3881321901214401,120,2014-01-03,13.8287,0.3291314681402348,1.1792618685614908,1.3110723235939565,0.8994636278560573,False
2014-01-03 12:57:50,2014-01-03 13:17:50,2014-01-03 13:07:50,0.1583643029568056,120,2014-01-03,13.8287,0.3291314681402348,0.4811581944796918,1.3593667647018055,0.3539575977387089,False
2014-01-03 13:07:50,2014-01-03 13:27:50,2014-01-03 13:17:50,0.2856704684965672,120,2014-01-03,13.8287,0.3291314681402348,0.867952463223146,1.3593667647018055,0.638497634163906,False
2014-01-03 13:17:50,2014-01-03 13:37:50,2014-01-03 13:27:50,0.5204428486938887,120,2014-01-03,13.8287,0.3291314681402348,1.5812612863627515,1.3593667647018055,1.1632337404612223,False
2014-01-03 13:27:50,2014-01-03 13:47:50,2014-01-03 13:37:50,0.8143157721303114,120,2014-01-03,13.8287,0.3291314681402348,2.474135264949359,1.3110723235939565,1.8871081483645191,False
2014-01-03 13:37:50,2014-01-03 13:57:50,2014-01-03 13:47:50,0.6369923030467354,120,2014-01-03,13.8287,0.3291314681402348,1.9353734440710746,1.3110723235939565,1.4761759585968244,False
2014-01-03 13:47:50,2014-01-03 14:07:50,2014-01-03 13:57:50,0.1979246228323332,120,2014-01-03,13.8287,0.3291314681402348,0.6013542975720644,1.3593667647018055,0.4423782552194287,False
2014-01-03 13:57:50,2014-01-03 14:17:50,2014-01-03 14:07:50,0.3302004628879561,120,2014-01-03,13.8287,0.3291314681402348,1.0032479262884273,1.3593667647018055,0.738025934088879,False
2014-01-03 14:07:50,2014-01-03 14:27:50,2014-01-03 14:17:50,0.1777507646465558,120,2014-01-03,13.8287,0.3291314681402348,0.5400600728059846,1.3593667647018055,0.39728797763012375,False
2014-01-03 14:17:50,2014-01-03 14:37:50,2014-01-03 14:27:50,0.2649661103993851,120,2014-01-03,13.8287,0.3291314681402348,0.8050464208013364,1.4579199106980103,0.5521883711814479,False
2014-01-03 14:27:50,2014-01-03 14:47:50,2014-01-03 14:37:50,0.6397768728718487,120,2014-01-03,13.8287,0.3291314681402348,1.9438338013892233,1.3844525074260114,1.4040451304488728,False
2014-01-03 14:37:50,2014-01-03 14:57:50,2014-01-03 14:47:50,0.3236695813508784,120,2014-01-03,13.8287,0.3291314681402348,0.9834051516853769,1.4352389692775165,0.6851856539126806,False
2014-01-03 14:47:50,2014-01-03 15:07:50,2014-01-03 14:57:50,0.2647339952245325,120,2014-01-03,13.8287,0.3291314681402348,0.8043411853640682,1.5203039032135428,0.5290660529542098,False
2014-01-03 14:57:50,2014-01-03 15:17:50,2014-01-03 15:07:50,0.3191198570278287,120,2014-01-03,13.8287,0.3291314681402348,0.9695817262051029,1.5203039032135428,0.6377552041770393,False
2014-01-03 15:07:50,2014-01-03 15:27:50,2014-01-03 15:17:50,0.5153498981953308,120,2014-01-03,13.8287,0.3291314681402348,1.5657873770239221,1.5488444054507462,1.0109391049956662,False
2014-01-03 15:17:50,2014-01-03 15:37:50,2014-01-03 15:27:50,0.3520947916958407,120,2014-01-03,13.8287,0.3291314681402348,1.0697694562156597,1.5735243316933367,0.6798556810776705,False
2014-01-03 15:27:50,2014-01-03 15:47:50,2014-01-03 15:37:50,0.4965627433897499,120,2014-01-03,13.8287,0.3291314681402348,1.5087063725495151,1.5488444054507462,0.9740851742370145,False
2014-01-03 15:37:50,2014-01-03 15:57:50,2014-01-03 15:47:50,0.3943771710797221,120,2014-01-03,13.8287,0.3291314681402348,1.1982359915572938,1.5488444054507462,0.7736322559841522,False
2014-01-03 15:47:50,2014-01-03 16:07:50,2014-01-03 15:57:50,0.5041969679782556,120,2014-01-03,13.8287,0.3291314681402348,1.5319014338775705,1.5488444054507462,0.9890608950043339,False
2014-01-03 15:57:50,2014-01-03 16:17:50,2014-01-03 16:07:50,0.6652735539996028,120,2014-01-03,13.8287,0.3291314681402348,2.0213003568414374,1.5735243316933367,1.2845688599338212,False
2014-01-03 16:07:50,2014-01-03 16:27:50,2014-01-03 16:17:50,0.2045093825842753,120,2014-01-03,13.8287,0.3291314681402348,0.6213607703324767,1.7487386655938952,0.3553193982369311,False
2014-01-03 16:17:50,2014-01-03 16:37:50,2014-01-03 16:27:50,0.2758991036482238,109,2014-01-03,13.8287,0.3291314681402348,0.8382641295504141,1.9257947444480568,0.4352821773800536,False
2014-01-04 09:37:50,2014-01-04 09:57:50,2014-01-04 09:47:50,0.6078663660080468,66,2014-01-04,12.4296,0.29387106718400796,2.068479799093083,1.939603622730149,1.0664445945824388,False
2014-01-04 09:47:50,2014-01-04 10:07:50,2014-01-04 09:57:50,1.081423562395943,120,2014-01-04,12.4296,0.29387106718400796,3.679925256877389,1.939603622730149,1.89725633307366,False
2014-01-04 09:57:50,2014-01-04 10:17:50,2014-01-04 10:07:50,1.2209057136952417,120,2014-01-04,12.4296,0.29387106718400796,4.154562493662464,1.9825670791153303,2.0955469993561735,False
2014-01-04 10:07:50,2014-01-04 10:27:50,2014-01-04 10:17:50,0.935545284698046,120,2014-01-04,12.4296,0.29387106718400796,3.183522943115228,2.0448900779672603,1.5568186170084188,False
2014-01-04 10:17:50,2014-01-04 10:37:50,2014-01-04 10:27:50,0.7882812794162971,120,2014-01-04,12.4296,0.29387106718400796,2.6824052022879585,2.1697738873789225,1.2362602471579618,False
2014-01-04 10:27:50,2014-01-04 10:47:50,2014-01-04 10:37:50,0.4001852633628792,120,2014-01-04,12.4296,0.29387106718400796,1.3617715660055176,2.277452246362831,0.597936386231726,False
2014-01-04 10:37:50,2014-01-04 10:57:50,2014-01-04 10:47:50,0.8749638720779112,120,2014-01-04,12.4296,0.29387106718400796,2.9773733102144786,2.3690345281371155,1.2567876385304222,False
2014-01-04 10:47:50,2014-01-04 11:07:50,2014-01-04 10:57:50,1.3373275771409283,120,2014-01-04,12.4296,0.29387106718400796,4.550728964085321,2.485727585634674,1.830743236058748,False
2014-01-04 10:57:50,2014-01-04 11:17:50,2014-01-04 11:07:50,0.8606755975112206,120,2014-01-04,12.4296,0.29387106718400796,2.9287524143106842,2.485727585634674,1.1782274257389689,False
2014-01-04 11:07:50,2014-01-04 11:27:50,2014-01-04 11:17:50,0.563120454047853,120,2014-01-04,12.4296,0.29387106718400796,1.916216044825039,2.485727585634674,0.7708873876200625,False
2014-01-04 11:17:50,2014-01-04 11:37:50,2014-01-04 11:27:50,0.6674011696560282,120,2014-01-04,12.4296,0.29387106718400796,2.2710679756647623,2.5570026626117826,0.8881758352746649,False
2014-01-04 11:27:50,2014-01-04 11:47:50,2014-01-04 11:37:50,0.3644076596096405,120,2014-01-04,12.4296,0.29387106718400796,1.2400256449249762,2.6395939477277537,0.46977893929194287,False
2014-01-04 11:37:50,2014-01-04 11:57:50,2014-01-04 11:47:50,0.7212279354163394,120,2014-01-04,12.4296,0.29387106718400796,2.4542325392133315,2.7240189887884068,0.9009601435652725,False
2014-01-04 11:47:50,2014-01-04 12:07:50,2014-01-04 11:57:50,0.8630241278843886,120,2014-01-04,12.4296,0.29387106718400796,2.936744117596321,2.779827937503413,1.0564481628434297,False
2014-01-04 11:57:50,2014-01-04 12:17:50,2014-01-04 12:07:50,0.7397389012220389,120,2014-01-04,12.4296,0.29387106718400796,2.5172226320560163,2.7980319747234024,0.8996404096864743,False
2014-01-04 12:07:50,2014-01-04 12:27:50,2014-01-04 12:17:50,0.82108255005089,120,2014-01-04,12.4296,0.29387106718400796,2.794023099717971,2.7980319747234024,0.9985672518964592,False
2014-01-04 12:17:50,2014-01-04 12:37:50,2014-01-04 12:27:50,0.8637077614404713,120,2014-01-04,12.4296,0.29387106718400796,2.939070421994483,2.8552616774242328,1.0293523865896086,False
2014-01-04 12:27:50,2014-01-04 12:47:50,2014-01-04 12:37:50,1.7537463945720977,120,2014-01-04,12.4296,0.29387106718400796,5.967740925900629,2.9186174597151577,2.0447150091684336,False
2014-01-04 12:37:50,2014-01-04 12:57:50,2014-01-04 12:47:50,0.8234387348029969,120,2014-01-04,12.4296,0.29387106718400796,2.802040849728834,2.932748265953503,0.9554317642117255,False
2014-01-04 12:47:50,2014-01-04 13:07:50,2014-01-04 12:57:50,0.6711534745424942,120,2014-01-04,12.4296,0.29387106718400796,2.283836517060899,2.937907269795402,0.7773684828452557,False
