start,end,mid,phase_rms_rad,n_samples,elongation_deg
2014-01-01 15:57:50,2014-01-01 16:17:50,2014-01-01 16:07:50,0.32211048293808947,120,15.674066793981481
2014-01-01 16:07:50,2014-01-01 16:27:50,2014-01-01 16:17:50,0.46771936624921284,120,15.664492488425925
2014-01-01 16:17:50,2014-01-01 16:37:50,2014-01-01 16:27:50,0.5167306603141311,120,15.65491818287037
2014-01-01 16:27:50,2014-01-01 16:47:50,2014-01-01 16:37:50,0.5452316362822944,110,15.645343877314815
2014-01-01 16:37:50,2014-01-01 16:57:50,2014-01-01 16:47:50,0.4120944885539954,50,15.635769571759258
2014-01-02 09:57:50,2014-01-02 10:17:50,2014-01-02 10:07:50,0.489627190103026,101,14.633879039351852
2014-01-02 10:07:50,2014-01-02 10:27:50,2014-01-02 10:17:50,1.3341040736137904,120,14.624203344907407
2014-01-02 10:17:50,2014-01-02 10:37:50,2014-01-02 10:27:50,2.339154835635652,120,14.614527650462962
2014-01-02 10:27:50,2014-01-02 10:47:50,2014-01-02 10:37:50,1.0425647712286363,120,14.604851956018518
2014-01-02 10:37:50,2014-01-02 10:57:50,2014-01-02 10:47:50,0.6616657931440362,120,14.595176261574073
2014-01-02 10:47:50,2014-01-02 11:07:50,2014-01-02 10:57:50,0.3578109627331297,120,14.585500567129628
2014-01-02 10:57:50,2014-01-02 11:17:50,2014-01-02 11:07:50,0.6662991063312557,120,14.575824872685185
2014-01-02 11:07:50,2014-01-02 11:27:50,2014-01-02 11:17:50,0.6840202776275774,120,14.56614917824074
2014-01-02 11:17:50,2014-01-02 11:37:50,2014-01-02 11:27:50,0.8957374594758286,120,14.556473483796296
2014-01-02 11:27:50,2014-01-02 11:47:50,2014-01-02 11:37:50,0.9522444796170906,120,14.546797789351851
2014-01-02 11:37:50,2014-01-02 11:57:50,2014-01-02 11:47:50,0.3899153156330048,120,14.537122094907406
2014-01-02 11:47:50,2014-01-02 12:07:50,2014-01-02 11:57:50,0.27486240726697586,120,14.527446400462962
2014-01-02 11:57:50,2014-01-02 12:17:50,2014-01-02 12:07:50,0.3427601088412798,120,14.517770706018519
2014-01-02 12:07:50,2014-01-02 12:27:50,2014-01-02 12:17:50,0.3491323941301404,120,14.508095011574074
2014-01-02 12:17:50,2014-01-02 12:37:50,2014-01-02 12:27:50,0.3904654620858308,120,14.49841931712963
2014-01-02 12:27:50,2014-01-02 12:47:50,2014-01-02 12:37:50,0.4397768469277259,120,14.488743622685185
2014-01-02 12:37:50,2014-01-02 12:57:50,2014-01-02 12:47:50,0.3501971000969874,120,14.47906792824074
2014-01-02 12:47:50,2014-01-02 13:07:50,2014-01-02 12:57:50,0.32076820101266534,120,14.469392233796295
2014-01-02 12:57:50,2014-01-02 13:17:50,2014-01-02 13:07:50,0.4584249919533203,120,14.459716539351852
2014-01-02 13:07:50,2014-01-02 13:27:50,2014-01-02 13:17:50,0.3006090074115945,120,14.450040844907408
2014-01-02 13:17:50,2014-01-02 13:37:50,2014-01-02 13:27:50,0.2944001783524594,120,14.440365150462963
2014-01-02 13:27:50,2014-01-02 13:47:50,2014-01-02 13:37:50,0.5615241723945182,120,14.430689456018518
2014-01-02 13:37:50,2014-01-02 13:57:50,2014-01-02 13:47:50,0.5533468001909133,120,14.421013761574073
2014-01-02 13:47:50,2014-01-02 14:07:50,2014-01-02 13:57:50,0.3660206783235975,120,14.411338067129629
2014-01-02 13:57:50,2014-01-02 14:17:50,2014-01-02 14:07:50,0.2873070809907788,120,14.401662372685184
2014-01-02 14:07:50,2014-01-02 14:27:50,2014-01-02 14:17:50,0.34409746921925277,120,14.391986678240741
2014-01-02 14:17:50,2014-01-02 14:37:50,2014-01-02 14:27:50,0.5447997998852804,120,14.382310983796296
2014-01-02 14:27:50,2014-01-02 14:47:50,2014-01-02 14:37:50,0.46581444964920127,120,14.372635289351852
2014-01-02 14:37:50,2014-01-02 14:57:50,2014-01-02 14:47:50,0.6430444009230177,120,14.362959594907407
2014-01-02 14:47:50,2014-01-02 15:07:50,2014-01-02 14:57:50,1.0488000810527711,120,14.353283900462962
2014-01-02 14:57:50,2014-01-02 15:17:50,2014-01-02 15:07:50,0.5872886489381482,120,14.343608206018517
2014-01-02 15:07:50,2014-01-02 15:27:50,2014-01-02 15:17:50,0.3427506205695552,120,14.333932511574073
2014-01-02 15:17:50,2014-01-02 15:37:50,2014-01-02 15:27:50,0.33620267399002673,120,14.32425681712963
2014-01-02 15:27:50,2014-01-02 15:47:50,2014-01-02 15:37:50,0.49356102290175125,120,14.314581122685185
2014-01-02 15:37:50,2014-01-02 15:57:50,2014-01-02 15:47:50,0.8495221485497689,120,14.30490542824074
2014-01-02 15:47:50,2014-01-02 16:07:50,2014-01-02 15:57:50,0.851391220596245,120,14.295229733796296
2014-01-02 15:57:50,2014-01-02 16:17:50,2014-01-02 16:07:50,0.38480040028397294,120,14.285554039351851
2014-01-02 16:07:50,2014-01-02 16:27:50,2014-01-02 16:17:50,0.33175468544025033,120,14.275878344907406
2014-01-02 16:17:50,2014-01-02 16:37:50,2014-01-02 16:27:50,0.37571965722918016,120,14.266202650462962
2014-01-02 16:27:50,2014-01-02 16:47:50,2014-01-02 16:37:50,0.13383543428037026,80,14.256526956018519
2014-01-03 09:47:50,2014-01-03 10:07:50,2014-01-03 09:57:50,0.2654852727638773,83,13.24784679398148
2014-01-03 09:57:50,2014-01-03 10:17:50,2014-01-03 10:07:50,0.4857238091074124,120,13.23813082175926
2014-01-03 10:07:50,2014-01-03 10:27:50,2014-01-03 10:17:50,0.42800776262143797,120,13.228414849537037
2014-01-03 10:17:50,2014-01-03 10:37:50,2014-01-03 10:27:50,0.9036665610690343,120,13.218698877314814
2014-01-03 10:27:50,2014-01-03 10:47:50,2014-01-03 10:37:50,1.0433343693485153,120,13.208982905092592
2014-01-03 10:37:50,2014-01-03 10:57:50,2014-01-03 10:47:50,0.24583196584438977,120,13.199266932870371
2014-01-03 10:47:50,2014-01-03 11:07:50,2014-01-03 10:57:50,0.5189041241533676,120,13.189550960648148
2014-01-03 10:57:50,2014-01-03 11:17:50,2014-01-03 11:07:50,0.6035910538508228,120,13.179834988425926
2014-01-03 11:07:50,2014-01-03 11:27:50,2014-01-03 11:17:50,0.43168886012661056,120,13.170119016203703
2014-01-03 11:17:50,2014-01-03 11:37:50,2014-01-03 11:27:50,0.5686274409427239,120,13.160403043981482
2014-01-03 11:27:50,2014-01-03 11:47:50,2014-01-03 11:37:50,0.4631318978880823,120,13.15068707175926
2014-01-03 11:37:50,2014-01-03 11:57:50,2014-01-03 11:47:50,0.43134145727840534,120,13.140971099537037
2014-01-03 11:47:50,2014-01-03 12:07:50,2014-01-03 11:57:50,0.5562351347818593,120,13.131255127314814
2014-01-03 11:57:50,2014-01-03 12:17:50,2014-01-03 12:07:50,0.35894603179693574,120,13.121539155092593
2014-01-03 12:07:50,2014-01-03 12:27:50,2014-01-03 12:17:50,0.279991797360192,120,13.11182318287037
2014-01-03 12:17:50,2014-01-03 12:37:50,2014-01-03 12:27:50,0.5532771117596215,120,13.102107210648148
2014-01-03 12:27:50,2014-01-03 12:47:50,2014-01-03 12:37:50,0.6743143313439968,120,13.092391238425925
2014-01-03 12:37:50,2014-01-03 12:57:50,2014-01-03 12:47:50,0.7729698264007473,120,13.082675266203704
2014-01-03 12:47:50,2014-01-03 13:07:50,2014-01-03 12:57:50,0.3881321901214401,120,13.072959293981482
2014-01-03 12:57:50,2014-01-03 13:17:50,2014-01-03 13:07:50,0.15836430295680565,120,13.06324332175926
2014-01-03 13:07:50,2014-01-03 13:27:50,2014-01-03 13:17:50,0.28567046849656724,120,13.053527349537037
2014-01-03 13:17:50,2014-01-03 13:37:50,2014-01-03 13:27:50,0.5204428486938887,120,13.043811377314816
2014-01-03 13:27:50,2014-01-03 13:47:50,2014-01-03 13:37:50,0.8143157721303114,120,13.034095405092593
2014-01-03 13:37:50,2014-01-03 13:57:50,2014-01-03 13:47:50,0.6369923030467354,120,13.02437943287037
2014-01-03 13:47:50,2014-01-03 14:07:50,2014-01-03 13:57:50,0.19792462283233322,120,13.014663460648148
2014-01-03 13:57:50,2014-01-03 14:17:50,2014-01-03 14:07:50,0.3302004628879561,120,13.004947488425927
2014-01-03 14:07:50,2014-01-03 14:27:50,2014-01-03 14:17:50,0.17775076464655581,120,12.995231516203704
2014-01-03 14:17:50,2014-01-03 14:37:50,2014-01-03 14:27:50,0.2649661103993851,120,12.985515543981482
2014-01-03 14:27:50,2014-01-03 14:47:50,2014-01-03 14:37:50,0.6397768728718487,120,12.975799571759259
2014-01-03 14:37:50,2014-01-03 14:57:50,2014-01-03 14:47:50,0.3236695813508784,120,12.966083599537036
2014-01-03 14:47:50,2014-01-03 15:07:50,2014-01-03 14:57:50,0.2647339952245325,120,12.956367627314815
2014-01-03 14:57:50,2014-01-03 15:17:50,2014-01-03 15:07:50,0.3191198570278287,120,12.946651655092593
2014-01-03 15:07:50,2014-01-03 15:27:50,2014-01-03 15:17:50,0.5153498981953308,120,12.93693568287037
2014-01-03 15:17:50,2014-01-03 15:37:50,2014-01-03 15:27:50,0.3520947916958407,120,12.92721971064815
2014-01-03 15:27:50,2014-01-03 15:47:50,2014-01-03 15:37:50,0.4965627433897499,120,12.917503738425927
2014-01-03 15:37:50,2014-01-03 15:57:50,2014-01-03 15:47:50,0.39437717107972214,120,12.907787766203704
2014-01-03 15:47:50,2014-01-03 16:07:50,2014-01-03 15:57:50,0.5041969679782556,120,12.898071793981481
2014-01-03 15:57:50,2014-01-03 16:17:50,2014-01-03 16:07:50,0.6652735539996028,120,12.888355821759259
2014-01-03 16:07:50,2014-01-03 16:27:50,2014-01-03 16:17:50,0.20450938258427534,120,12.878639849537038
2014-01-03 16:17:50,2014-01-03 16:37:50,2014-01-03 16:27:50,0.2758991036482238,109,12.868923877314815
2014-01-04 09:37:50,2014-01-04 09:57:50,2014-01-04 09:47:50,0.6078663660080468,66,11.861320289351852
2014-01-04 09:47:50,2014-01-04 10:07:50,2014-01-04 09:57:50,1.081423562395943,120,11.85165292824074
2014-01-04 09:57:50,2014-01-04 10:17:50,2014-01-04 10:07:50,1.2209057136952415,120,11.84198556712963
2014-01-04 10:07:50,2014-01-04 10:27:50,2014-01-04 10:17:50,0.9355452846980459,120,11.832318206018519
2014-01-04 10:17:50,2014-01-04 10:37:50,2014-01-04 10:27:50,0.7882812794162971,120,11.822650844907407
2014-01-04 10:27:50,2014-01-04 10:47:50,2014-01-04 10:37:50,0.40018526336287924,120,11.812983483796296
2014-01-04 10:37:50,2014-01-04 10:57:50,2014-01-04 10:47:50,0.8749638720779112,120,11.803316122685185
2014-01-04 10:47:50,2014-01-04 11:07:50,2014-01-04 10:57:50,1.3373275771409283,120,11.793648761574074
2014-01-04 10:57:50,2014-01-04 11:17:50,2014-01-04 11:07:50,0.8606755975112206,120,11.783981400462963
2014-01-04 11:07:50,2014-01-04 11:27:50,2014-01-04 11:17:50,0.563120454047853,120,11.774314039351852
2014-01-04 11:17:50,2014-01-04 11:37:50,2014-01-04 11:27:50,0.6674011696560282,120,11.76464667824074
2014-01-04 11:27:50,2014-01-04 11:47:50,2014-01-04 11:37:50,0.36440765960964056,120,11.75497931712963
2014-01-04 11:37:50,2014-01-04 11:57:50,2014-01-04 11:47:50,0.7212279354163394,120,11.745311956018519
2014-01-04 11:47:50,2014-01-04 12:07:50,2014-01-04 11:57:50,0.8630241278843886,120,11.735644594907408
2014-01-04 11:57:50,2014-01-04 12:17:50,2014-01-04 12:07:50,0.7397389012220389,120,11.725977233796296
2014-01-04 12:07:50,2014-01-04 12:27:50,2014-01-04 12:17:50,0.82108255005089,120,11.716309872685185
2014-01-04 12:17:50,2014-01-04 12:37:50,2014-01-04 12:27:50,0.8637077614404713,120,11.706642511574074
2014-01-04 12:27:50,2014-01-04 12:47:50,2014-01-04 12:37:50,1.7537463945720977,120,11.696975150462963
2014-01-04 12:37:50,2014-01-04 12:57:50,2014-01-04 12:47:50,0.8234387348029969,120,11.687307789351852
2014-01-04 12:47:50,2014-01-04 13:07:50,2014-01-04 12:57:50,0.6711534745424942,120,11.677640428240741
2014-01-04 12:57:50,2014-01-04 13:17:50,2014-01-04 13:07:50,0.9817647068440981,120,11.66797306712963
2014-01-04 13:07:50,2014-01-04 13:27:50,2014-01-04 13:17:50,0.8127394551132057,120,11.658305706018519
2014-01-04 13:17:50,2014-01-04 13:37:50,2014-01-04 13:27:50,1.163116745569688,120,11.648638344907408
2014-01-04 13:27:50,2014-01-04 13:47:50,2014-01-04 13:37:50,1.5048460126956835,120,11.638970983796296
2014-01-04 13:37:50,2014-01-04 13:57:50,2014-01-04 13:47:50,0.8547188576655229,120,11.629303622685185
2014-01-04 13:47:50,2014-01-04 14:07:50,2014-01-04 13:57:50,0.45283550093926705,120,11.619636261574074
2014-01-04 13:57:50,2014-01-04 14:17:50,2014-01-04 14:07:50,0.4933616837699652,120,11.609968900462963
2014-01-04 14:07:50,2014-01-04 14:27:50,2014-01-04 14:17:50,0.7631193012861099,120,11.600301539351852
2014-01-04 14:17:50,2014-01-04 14:37:50,2014-01-04 14:27:50,1.1079787089190392,120,11.590634178240741
2014-01-04 14:27:50,2014-01-04 14:47:50,2014-01-04 14:37:50,1.3248899160708858,120,11.58096681712963
2014-01-04 14:37:50,2014-01-04 14:57:50,2014-01-04 14:47:50,1.1478069407779246,120,11.571299456018519
2014-01-04 14:47:50,2014-01-04 15:07:50,2014-01-04 14:57:50,1.0497043121424425,120,11.561632094907408
2014-01-04 14:57:50,2014-01-04 15:17:50,2014-01-04 15:07:50,0.7899168335531533,120,11.551964733796297
2014-01-04 15:07:50,2014-01-04 15:27:50,2014-01-04 15:17:50,1.133787708734941,120,11.542297372685185
2014-01-04 15:17:50,2014-01-04 15:37:50,2014-01-04 15:27:50,1.0666000617501183,120,11.532630011574074
2014-01-04 15:27:50,2014-01-04 15:47:50,2014-01-04 15:37:50,1.1114581150195322,120,11.522962650462963
2014-01-04 15:37:50,2014-01-04 15:57:50,2014-01-04 15:47:50,0.899184948610607,120,11.513295289351852
2014-01-04 15:47:50,2014-01-04 16:07:50,2014-01-04 15:57:50,0.8686333077808428,120,11.503627928240741
2014-01-04 15:57:50,2014-01-04 16:17:50,2014-01-04 16:07:50,0.9455681268893766,120,11.49396056712963
2014-01-04 16:07:50,2014-01-04 16:27:50,2014-01-04 16:17:50,1.3481687396965336,120,11.484293206018519
2014-01-04 16:17:50,2014-01-04 16:37:50,2014-01-04 16:27:50,0.7216542994821257,77,11.474625844907408
2014-01-05 09:37:50,2014-01-05 09:57:50,2014-01-05 09:47:50,0.870136323692763,108,10.479670659722222
2014-01-05 09:47:50,2014-01-05 10:07:50,2014-01-05 09:57:50,0.450447532309105,120,10.470181076388888
2014-01-05 09:57:50,2014-01-05 10:17:50,2014-01-05 10:07:50,1.074166515730685,120,10.460691493055554
2014-01-05 10:07:50,2014-01-05 10:27:50,2014-01-05 10:17:50,1.4009733545021512,120,10.451201909722222
2014-01-05 10:17:50,2014-01-05 10:37:50,2014-01-05 10:27:50,0.3805369662571552,120,10.441712326388888
2014-01-05 10:27:50,2014-01-05 10:47:50,2014-01-05 10:37:50,0.1839937230535094,120,10.432222743055554
2014-01-05 10:37:50,2014-01-05 10:57:50,2014-01-05 10:47:50,0.23479470987489803,120,10.422733159722222
2014-01-05 10:47:50,2014-01-05 11:07:50,2014-01-05 10:57:50,0.8695516983161814,120,10.413243576388888
2014-01-05 10:57:50,2014-01-05 11:17:50,2014-01-05 11:07:50,0.4279543748692198,120,10.403753993055554
2014-01-05 11:07:50,2014-01-05 11:27:50,2014-01-05 11:17:50,0.34219882588884476,120,10.394264409722222
2014-01-05 11:17:50,2014-01-05 11:37:50,2014-01-05 11:27:50,0.3779008706539352,120,10.384774826388888
2014-01-05 11:27:50,2014-01-05 11:47:50,2014-01-05 11:37:50,0.2244411455270968,120,10.375285243055554
2014-01-05 11:37:50,2014-01-05 11:57:50,2014-01-05 11:47:50,0.19319229726352477,120,10.365795659722222
2014-01-05 11:47:50,2014-01-05 12:07:50,2014-01-05 11:57:50,0.4998190065918741,120,10.356306076388888
2014-01-05 11:57:50,2014-01-05 12:17:50,2014-01-05 12:07:50,0.30409380912337575,120,10.346816493055556
2014-01-05 12:07:50,2014-01-05 12:27:50,2014-01-05 12:17:50,0.3099319844889945,120,10.337326909722222
2014-01-05 12:17:50,2014-01-05 12:37:50,2014-01-05 12:27:50,0.15931813554035296,120,10.327837326388888
2014-01-05 12:27:50,2014-01-05 12:47:50,2014-01-05 12:37:50,0.28309772475360057,120,10.318347743055554
2014-01-05 12:37:50,2014-01-05 12:57:50,2014-01-05 12:47:50,0.3545024619625367,120,10.308858159722222
2014-01-05 12:47:50,2014-01-05 13:07:50,2014-01-05 12:57:50,0.21015173271391824,120,10.299368576388888
2014-01-05 12:57:50,2014-01-05 13:17:50,2014-01-05 13:07:50,0.5856507835977481,120,10.289878993055556
2014-01-05 13:07:50,2014-01-05 13:27:50,2014-01-05 13:17:50,0.4372968964691232,120,10.280389409722222
2014-01-05 13:17:50,2014-01-05 13:37:50,2014-01-05 13:27:50,0.3011879062822144,120,10.270899826388888
2014-01-05 13:27:50,2014-01-05 13:47:50,2014-01-05 13:37:50,0.7217509897056552,120,10.261410243055556
2014-01-05 13:37:50,2014-01-05 13:57:50,2014-01-05 13:47:50,0.25812858498163294,120,10.251920659722222
2014-01-05 13:47:50,2014-01-05 14:07:50,2014-01-05 13:57:50,0.5754066244386389,120,10.242431076388888
2014-01-05 13:57:50,2014-01-05 14:17:50,2014-01-05 14:07:50,0.3496448498749701,120,10.232941493055556
2014-01-05 14:07:50,2014-01-05 14:27:50,2014-01-05 14:17:50,0.3169264344270711,120,10.223451909722222
2014-01-05 14:17:50,2014-01-05 14:37:50,2014-01-05 14:27:50,0.15577454516501055,120,10.213962326388888
2014-01-05 14:27:50,2014-01-05 14:47:50,2014-01-05 14:37:50,0.4561931494883944,120,10.204472743055556
2014-01-05 14:37:50,2014-01-05 14:57:50,2014-01-05 14:47:50,0.37886593907533006,120,10.194983159722222
2014-01-05 14:47:50,2014-01-05 15:07:50,2014-01-05 14:57:50,0.37128097328172105,120,10.185493576388888
2014-01-05 14:57:50,2014-01-05 15:17:50,2014-01-05 15:07:50,0.347562492149576,120,10.176003993055556
2014-01-05 15:07:50,2014-01-05 15:27:50,2014-01-05 15:17:50,0.3564862931495431,120,10.166514409722222
2014-01-05 15:17:50,2014-01-05 15:37:50,2014-01-05 15:27:50,0.6390350125657418,120,10.157024826388888
2014-01-05 15:27:50,2014-01-05 15:47:50,2014-01-05 15:37:50,0.4546711337946713,120,10.147535243055556
2014-01-05 15:37:50,2014-01-05 15:57:50,2014-01-05 15:47:50,0.21747340405490703,120,10.138045659722222
2014-01-05 15:47:50,2014-01-05 16:07:50,2014-01-05 15:57:50,0.29695680062903634,120,10.128556076388888
2014-01-05 15:57:50,2014-01-05 16:17:50,2014-01-05 16:07:50,0.3406326892927837,120,10.119066493055556
2014-01-05 16:07:50,2014-01-05 16:27:50,2014-01-05 16:17:50,0.5378386571124969,104,10.109576909722222
2014-01-06 09:27:50,2014-01-06 09:47:50,2014-01-06 09:37:50,0.7840493983005108,92,9.144489502314814
2014-01-06 09:37:50,2014-01-06 09:57:50,2014-01-06 09:47:50,0.5946850404400069,120,9.135377696759258
2014-01-06 09:47:50,2014-01-06 10:07:50,2014-01-06 09:57:50,0.9562875733280589,120,9.126265891203703
2014-01-06 09:57:50,2014-01-06 10:17:50,2014-01-06 10:07:50,0.7054430033952127,120,9.117154085648147
2014-01-06 10:07:50,2014-01-06 10:27:50,2014-01-06 10:17:50,0.6449985859966273,120,9.108042280092592
2014-01-06 10:17:50,2014-01-06 10:37:50,2014-01-06 10:27:50,0.7427340808300514,120,9.098930474537037
2014-01-06 10:27:50,2014-01-06 10:47:50,2014-01-06 10:37:50,1.1285009449537855,120,9.089818668981481
2014-01-06 10:37:50,2014-01-06 10:57:50,2014-01-06 10:47:50,1.0185442348973566,120,9.080706863425926
2014-01-06 10:47:50,2014-01-06 11:07:50,2014-01-06 10:57:50,1.1473992584457233,120,9.07159505787037
2014-01-06 10:57:50,2014-01-06 11:17:50,2014-01-06 11:07:50,0.9407084484778419,120,9.062483252314815
2014-01-06 11:07:50,2014-01-06 11:27:50,2014-01-06 11:17:50,1.1795780303755208,120,9.05337144675926
2014-01-06 11:17:50,2014-01-06 11:37:50,2014-01-06 11:27:50,0.31062817871088644,120,9.044259641203704
2014-01-06 11:27:50,2014-01-06 11:47:50,2014-01-06 11:37:50,0.5126296923106324,120,9.035147835648148
2014-01-06 11:37:50,2014-01-06 11:57:50,2014-01-06 11:47:50,0.7991086711911181,120,9.026036030092593
2014-01-06 11:47:50,2014-01-06 12:07:50,2014-01-06 11:57:50,0.5650345783594518,120,9.016924224537037
2014-01-06 11:57:50,2014-01-06 12:17:50,2014-01-06 12:07:50,0.9831392583799031,120,9.007812418981482
2014-01-06 12:07:50,2014-01-06 12:27:50,2014-01-06 12:17:50,0.5561846665776456,120,8.998700613425926
2014-01-06 12:17:50,2014-01-06 12:37:50,2014-01-06 12:27:50,0.5824279821708025,120,8.989588807870371
2014-01-06 12:27:50,2014-01-06 12:47:50,2014-01-06 12:37:50,0.3741614270695287,120,8.980477002314815
2014-01-06 12:37:50,2014-01-06 12:57:50,2014-01-06 12:47:50,0.5427825753318718,120,8.971365196759258
2014-01-06 12:47:50,2014-01-06 13:07:50,2014-01-06 12:57:50,0.4233001511253612,120,8.962253391203703
2014-01-06 12:57:50,2014-01-06 13:17:50,2014-01-06 13:07:50,0.2785764735955007,120,8.953141585648147
2014-01-06 13:07:50,2014-01-06 13:27:50,2014-01-06 13:17:50,0.2998264496440095,120,8.944029780092592
2014-01-06 13:17:50,2014-01-06 13:37:50,2014-01-06 13:27:50,0.4300861022323524,120,8.934917974537036
2014-01-06 13:27:50,2014-01-06 13:47:50,2014-01-06 13:37:50,0.30177313700528663,120,8.925806168981481
2014-01-06 13:37:50,2014-01-06 13:57:50,2014-01-06 13:47:50,0.32728228199183523,120,8.916694363425925
2014-01-06 13:47:50,2014-01-06 14:07:50,2014-01-06 13:57:50,0.2439339551185964,120,8.90758255787037
2014-01-06 13:57:50,2014-01-06 14:17:50,2014-01-06 14:07:50,0.21919725579270533,120,8.898470752314815
2014-01-06 14:07:50,2014-01-06 14:27:50,2014-01-06 14:17:50,0.40919675764578833,120,8.889358946759259
2014-01-06 14:17:50,2014-01-06 14:37:50,2014-01-06 14:27:50,0.4209092549837411,120,8.880247141203704
2014-01-06 14:27:50,2014-01-06 14:47:50,2014-01-06 14:37:50,0.355761928961075,120,8.871135335648148
2014-01-06 14:37:50,2014-01-06 14:57:50,2014-01-06 14:47:50,0.389922766685751,120,8.862023530092593
2014-01-06 14:47:50,2014-01-06 15:07:50,2014-01-06 14:57:50,0.601490417645996,120,8.852911724537037
2014-01-06 14:57:50,2014-01-06 15:17:50,2014-01-06 15:07:50,0.3580871964829633,120,8.843799918981482
2014-01-06 15:07:50,2014-01-06 15:27:50,2014-01-06 15:17:50,0.8412700371954027,120,8.834688113425926
2014-01-06 15:17:50,2014-01-06 15:37:50,2014-01-06 15:27:50,0.503312801324137,120,8.82557630787037
2014-01-06 15:27:50,2014-01-06 15:47:50,2014-01-06 15:37:50,0.5576704505150063,120,8.816464502314815
2014-01-06 15:37:50,2014-01-06 15:57:50,2014-01-06 15:47:50,0.5484475341305272,120,8.80735269675926
2014-01-06 15:47:50,2014-01-06 16:07:50,2014-01-06 15:57:50,0.4441840877223788,120,8.798240891203704
