month,cme_id,t0,dt0_hr,pa_deg,da_deg,v_km_s,dv_km_s,minv_km_s,maxv_km_s,halo_flag,source_url
01,0144,2012-01-31 23:36:00,2,282,18,304,52,229,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0143,2012-01-31 17:12:00,6,263,76,347,38,261,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0142,2012-01-31 05:36:00,1,277,16,319,44,294,410,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0141,2012-01-30 03:24:00,2,34,30,253,152,134,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0140,2012-01-29 19:48:00,1,266,22,413,108,264,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0139,2012-01-29 10:12:00,2,100,50,350,87,137,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0138,2012-01-29 03:48:00,3,106,34,139,2,134,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0137,2012-01-28 23:24:00,1,280,6,431,4,425,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0136,2012-01-28 17:24:00,1,252,6,205,357,182,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0135,2012-01-28 13:37:00,1,283,32,658,192,345,1061,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0134,2012-01-28 08:48:00,1,51,8,744,116,735,946,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0133,2012-01-28 08:48:00,1,283,12,811,306,601,1513,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0132,2012-01-28 08:48:00,1,328,22,621,92,484,781,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0131,2012-01-28 08:48:00,4,169,76,781,587,139,1954,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0130,2012-01-28 08:48:00,1,108,30,999,610,138,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0129,2012-01-28 08:12:00,1,52,18,976,591,132,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0128,2012-01-28 07:48:00,2,161,56,1024,475,138,1893,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0127,2012-01-28 04:00:00,1,310,10,817,105,663,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0126,2012-01-28 00:36:00,1,105,36,1137,558,122,1901,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0125,2012-01-27 19:00:00,7,144,360,1130,419,349,1930,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0124,2012-01-27 13:48:00,2,235,8,323,116,187,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0123,2012-01-27 10:12:00,0,291,8,431,30,416,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0122,2012-01-27 07:24:00,1,179,12,234,64,173,363,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0121,2012-01-27 03:24:00,6,222,74,391,96,142,446,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0120,2012-01-26 19:48:00,1,359,8,458,46,395,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0119,2012-01-26 19:12:00,3,63,100,413,23,353,449,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0118,2012-01-26 18:12:00,1,266,14,228,259,178,735,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0117,2012-01-26 15:48:00,4,22,50,232,68,123,330,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0116,2012-01-26 10:24:00,0,315,8,735,162,686,1044,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0115,2012-01-26 08:48:00,1,329,16,694,127,500,791,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0114,2012-01-26 07:24:00,3,335,32,735,199,405,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0113,2012-01-26 05:48:00,2,216,102,419,282,118,1136,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0112,2012-01-26 05:12:00,2,9,180,961,327,315,1250,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0111,2012-01-25 12:36:00,2,246,34,277,74,242,466,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0110,2012-01-25 02:12:00,1,294,18,288,24,252,337,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0109,2012-01-25 00:01:00,3,283,88,280,42,208,368,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0108,2012-01-24 23:26:00,0,207,8,142,42,139,217,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0107,2012-01-24 16:19:00,0,260,10,1688,252,1186,1884,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0106,2012-01-24 15:32:00,0,335,20,585,137,353,791,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0105,2012-01-24 15:32:00,1,257,20,1251,585,212,1669,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0104,2012-01-24 15:19:00,2,178,62,1018,568,140,1973,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0103,2012-01-24 14:55:00,3,75,68,263,407,139,1533,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0102,2012-01-24 14:20:00,1,162,26,249,570,115,1537,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0101,2012-01-24 10:00:00,1,166,38,513,323,139,1270,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0100,2012-01-24 08:26:00,0,117,12,543,805,138,1993,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0099,2012-01-24 07:50:00,1,186,14,576,868,138,1996,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0098,2012-01-24 04:53:00,0,252,6,466,251,171,706,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0097,2012-01-24 04:30:00,3,350,50,519,557,139,1920,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0096,2012-01-24 04:18:00,1,47,12,709,451,140,1441,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0095,2012-01-24 04:18:00,0,117,12,425,378,139,1114,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0094,2012-01-24 03:42:00,1,93,12,715,654,121,1718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0093,2012-01-24 02:29:00,7,208,122,906,559,104,1917,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0092,2012-01-24 02:29:00,3,94,94,992,578,137,1954,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0091,2012-01-24 01:53:00,0,342,6,387,252,133,652,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0090,2012-01-23 23:39:00,1,253,52,1147,489,139,1758,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0089,2012-01-23 21:35:00,2,87,76,773,311,211,1529,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0088,2012-01-23 21:35:00,1,330,18,569,427,137,1302,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0087,2012-01-23 18:31:00,0,215,8,623,83,584,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0086,2012-01-23 18:05:00,1,44,14,1267,516,261,1554,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0085,2012-01-23 16:59:00,1,5,20,536,661,139,1839,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0084,2012-01-23 14:14:00,0,272,14,466,322,219,1233,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0083,2012-01-23 12:29:00,1,330,18,454,306,141,1026,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0082,2012-01-23 12:04:00,1,38,62,845,423,131,1622,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0081,2012-01-23 11:51:00,1,280,10,591,427,303,1366,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0080,2012-01-23 04:36:00,12,144,360,1092,439,140,2016,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0079,2012-01-22 12:00:00,1,14,18,209,8,191,216,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0078,2012-01-22 11:00:00,1,100,10,130,14,105,139,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0077,2012-01-22 10:48:00,3,7,96,277,124,136,578,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0076,2012-01-22 09:36:00,2,96,26,136,1,133,139,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0075,2012-01-22 08:36:00,1,240,10,359,97,315,538,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0074,2012-01-22 07:12:00,4,237,60,383,58,219,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0073,2012-01-21 14:12:00,1,265,32,388,52,284,462,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0072,2012-01-21 10:00:00,1,282,82,334,43,296,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0071,2012-01-21 08:36:00,1,348,6,425,3,419,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0070,2012-01-20 22:36:00,2,91,52,361,32,310,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0069,2012-01-20 21:36:00,1,273,36,416,33,351,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0068,2012-01-20 17:00:00,1,340,6,421,8,416,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0067,2012-01-20 14:19:00,2,279,20,423,36,355,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0066,2012-01-20 00:24:00,2,338,14,412,88,374,589,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0065,2012-01-19 16:00:00,2,153,200,1714,178,1136,1854,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0064,2012-01-19 14:36:00,5,310,346,637,324,137,1453,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0063,2012-01-19 11:12:00,0,329,28,422,121,139,538,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0062,2012-01-19 09:12:00,1,277,12,286,17,275,312,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0061,2012-01-19 05:12:00,0,101,8,138,8,136,155,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0060,2012-01-19 03:12:00,2,93,48,413,42,323,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0059,2012-01-19 00:00:00,2,341,20,336,34,298,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0058,2012-01-18 23:48:00,0,237,8,516,129,355,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0057,2012-01-18 23:48:00,1,298,30,281,32,226,341,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0056,2012-01-18 15:24:00,2,326,14,138,1,137,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0055,2012-01-18 13:36:00,1,113,20,257,13,233,276,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0054,2012-01-18 12:24:00,2,180,98,299,31,231,363,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0053,2012-01-17 23:12:00,0,81,8,459,178,367,753,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0052,2012-01-16 04:12:00,0,94,10,608,829,137,2016,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0051,2012-01-16 03:48:00,3,144,360,657,278,122,1689,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0050,2012-01-16 01:25:00,2,89,68,637,66,533,791,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0049,2012-01-15 18:00:00,1,86,18,262,126,117,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0048,2012-01-15 06:00:00,1,1,8,353,40,307,411,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0047,2012-01-15 05:48:00,1,213,8,428,117,413,672,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0046,2012-01-15 05:48:00,1,295,84,418,8,390,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0045,2012-01-13 23:36:00,0,53,8,304,9,286,309,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0044,2012-01-13 12:24:00,3,82,38,137,2,134,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0043,2012-01-13 07:24:00,2,65,28,362,44,240,369,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0042,2012-01-12 21:48:00,1,65,12,247,148,226,563,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0041,2012-01-12 21:48:00,2,5,76,376,36,258,459,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0040,2012-01-12 21:16:00,1,74,22,432,79,326,600,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0039,2012-01-12 13:24:00,0,254,6,1177,473,679,1952,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0038,2012-01-12 10:12:00,1,96,10,253,2,249,257,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0037,2012-01-12 09:48:00,2,231,188,1059,581,138,2016,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0036,2012-01-12 08:24:00,1,80,10,789,261,268,1059,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0035,2012-01-12 08:24:00,3,62,130,625,143,378,976,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0034,2012-01-12 05:36:00,2,80,46,290,96,134,411,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0033,2012-01-12 01:24:00,1,72,22,260,65,220,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0032,2012-01-11 15:24:00,2,84,46,234,75,137,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0031,2012-01-09 17:48:00,1,92,26,369,137,136,516,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0030,2012-01-09 00:24:00,1,340,6,198,17,176,216,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0029,2012-01-08 02:12:00,2,116,130,523,84,307,637,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0028,2012-01-07 23:24:00,0,3,12,147,259,131,589,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0027,2012-01-07 15:24:00,1,30,6,440,20,422,477,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0026,2012-01-07 08:36:00,1,291,8,416,2,413,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0025,2012-01-07 05:36:00,1,354,42,527,124,253,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0024,2012-01-06 21:25:00,5,34,82,411,66,244,534,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0023,2012-01-06 02:38:00,1,99,12,406,96,244,502,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0022,2012-01-04 11:36:00,1,254,14,477,151,413,856,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0021,2012-01-04 03:12:00,1,20,14,424,36,416,492,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0020,2012-01-04 01:36:00,1,167,12,303,116,128,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0019,2012-01-04 01:36:00,1,176,18,126,170,123,508,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0018,2012-01-03 22:49:00,1,287,12,477,254,383,1007,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0017,2012-01-03 20:45:00,1,253,8,1506,223,1047,1604,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0016,2012-01-03 08:48:00,5,52,66,293,170,90,508,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0015,2012-01-03 02:24:00,1,254,22,686,41,600,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0014,2012-01-03 01:25:00,1,280,10,511,122,297,534,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0013,2012-01-02 21:24:00,0,263,8,516,78,434,637,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0012,2012-01-02 17:48:00,1,255,20,571,33,499,612,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0011,2012-01-02 16:12:00,0,151,8,1761,44,1736,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0010,2012-01-02 16:12:00,0,64,26,1736,693,411,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0009,2012-01-02 16:12:00,1,16,26,1089,612,216,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0008,2012-01-02 16:12:00,1,104,26,657,689,297,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0007,2012-01-02 15:12:00,3,251,208,714,252,408,1644,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0006,2012-01-02 09:36:00,1,276,54,376,101,286,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0005,2012-01-02 01:36:00,3,231,136,431,32,388,504,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0004,2012-01-01 13:48:00,2,255,112,492,98,243,631,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0003,2012-01-01 13:25:00,2,350,42,354,100,228,544,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0002,2012-01-01 02:00:00,1,50,6,630,151,411,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
01,0001,2012-01-01 01:25:00,2,42,18,719,203,297,893,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/01/cmecat.txt
02,0051,2012-02-19 21:12:00,1,9,84,595,97,408,744,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0050,2012-02-19 17:12:00,2,327,28,619,279,141,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0049,2012-02-19 09:36:00,1,332,6,379,56,304,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0048,2012-02-19 09:36:00,1,54,50,262,83,138,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0047,2012-02-18 10:00:00,1,253,16,538,156,205,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0046,2012-02-18 05:36:00,1,298,6,424,2,419,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0045,2012-02-17 04:18:00,1,280,10,278,22,257,323,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0044,2012-02-17 04:08:00,1,61,16,243,44,145,256,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0043,2012-02-16 23:12:00,1,160,26,300,46,259,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0042,2012-02-16 19:48:00,1,340,6,1343,530,608,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0041,2012-02-16 19:12:00,2,337,28,330,210,136,826,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0040,2012-02-16 15:48:00,1,264,34,342,48,249,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0039,2012-02-16 06:24:00,2,278,222,413,5,403,434,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0038,2012-02-14 02:36:00,0,14,10,138,1,137,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0037,2012-02-14 02:00:00,1,275,36,269,52,158,361,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0036,2012-02-12 20:00:00,1,260,18,346,77,206,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0035,2012-02-12 10:00:00,0,267,8,1024,635,306,1735,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0034,2012-02-12 10:00:00,2,286,46,303,43,207,400,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0033,2012-02-11 03:12:00,1,53,8,561,35,512,612,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0032,2012-02-11 02:24:00,0,329,8,384,38,330,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0031,2012-02-10 20:00:00,7,61,132,463,86,286,606,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0030,2012-02-10 14:24:00,0,274,6,317,123,140,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0029,2012-02-10 13:36:00,3,315,56,279,75,150,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0028,2012-02-10 07:36:00,1,320,22,314,40,248,347,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0027,2012-02-09 22:36:00,1,102,30,928,356,332,1525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0026,2012-02-09 21:17:00,5,86,158,478,92,273,678,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0025,2012-02-09 20:36:00,1,285,12,335,4,327,339,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0024,2012-02-09 05:36:00,6,316,98,327,108,137,601,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0023,2012-02-06 21:36:00,3,43,52,252,82,104,381,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0022,2012-02-06 01:25:00,2,257,16,181,29,140,219,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0021,2012-02-06 01:25:00,6,48,90,357,65,220,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0020,2012-02-05 23:48:00,5,277,48,138,1,135,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0019,2012-02-05 21:24:00,3,359,36,484,117,309,744,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0018,2012-02-05 19:48:00,1,241,20,138,3,134,146,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0017,2012-02-05 19:36:00,2,238,22,137,1,135,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0016,2012-02-05 04:36:00,6,169,44,138,1,136,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0015,2012-02-05 01:25:00,4,14,42,428,64,351,578,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0014,2012-02-04 21:24:00,1,4,6,425,24,405,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0013,2012-02-04 18:36:00,1,99,8,341,90,229,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
02,0012,2012-02-04 18:12:00,3,128,98,615,104,322,702,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2012/02/cmecat.txt
